metric,value,classifier,n_features,elapsed_time,it,dataset
accuracy_score_test,0.7580645161290323,mcji,2,0.12143087387084961,20,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10368943214416504,20,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.041303396224975586,21,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.13578510284423828,21,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.1149437427520752,21,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.04205155372619629,22,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.1367795467376709,22,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10056853294372559,22,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.041657447814941406,23,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.10889768600463867,23,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10250043869018555,23,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.042120933532714844,24,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.10491323471069336,24,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10616350173950195,24,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.04284930229187012,25,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.12125277519226074,25,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.11150693893432617,25,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.03928232192993164,26,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.13350462913513184,26,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10730934143066406,26,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.04446268081665039,27,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.11025428771972656,27,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.11239147186279297,27,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.04429125785827637,28,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.10443544387817383,28,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.10336184501647949,28,haberman-survival
accuracy_score_test,0.7580645161290323,log,3,0.041294097900390625,29,haberman-survival
accuracy_score_test,0.7580645161290323,mcji,2,0.12659859657287598,29,haberman-survival
accuracy_score_test,0.7258064516129032,mic,2,0.11015987396240234,29,haberman-survival
accuracy_score_test,0.7131147540983607,log,100,0.1703319549560547,0,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,204.80548810958862,0,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3463599681854248,0,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1539466381072998,1,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.30361342430114746,1,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.307692289352417,1,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.19215893745422363,2,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3072395324707031,2,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.31838011741638184,2,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15790081024169922,3,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.38553524017333984,3,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32907915115356445,3,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1622297763824463,4,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3079814910888672,4,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.40692877769470215,4,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1574115753173828,5,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3101687431335449,5,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3110532760620117,5,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.19698405265808105,6,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.29956865310668945,6,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3116459846496582,6,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.18304848670959473,7,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.39899778366088867,7,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.2944753170013428,7,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1443343162536621,8,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3266010284423828,8,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.361741304397583,8,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15488219261169434,9,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.308246374130249,9,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32781457901000977,9,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.17402386665344238,10,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.31650733947753906,10,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.30432653427124023,10,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1353294849395752,11,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3751254081726074,11,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.29156994819641113,11,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1487267017364502,12,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.33505702018737793,12,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3708193302154541,12,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.14519023895263672,13,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3011488914489746,13,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32187557220458984,13,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.16691017150878906,14,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3008885383605957,14,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.449023962020874,14,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.24981236457824707,15,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.35848522186279297,15,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.4121417999267578,15,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.2445507049560547,16,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3753175735473633,16,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.31964683532714844,16,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1680469512939453,17,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.34374499320983887,17,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3321261405944824,17,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15854954719543457,18,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3079230785369873,18,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.38237524032592773,18,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.18709254264831543,19,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3272371292114258,19,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3568153381347656,19,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1839137077331543,20,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3222980499267578,20,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3396742343902588,20,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.18384933471679688,21,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3638038635253906,21,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.34206676483154297,21,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.17150640487670898,22,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.39154672622680664,22,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.37547802925109863,22,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.17888975143432617,23,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.35257458686828613,23,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3963735103607178,23,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.20003652572631836,24,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.37793850898742676,24,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3981902599334717,24,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.16154003143310547,25,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3385961055755615,25,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.38132166862487793,25,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.17268013954162598,26,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.36238694190979004,26,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3714425563812256,26,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.22852730751037598,27,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3791799545288086,27,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.34097766876220703,27,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1987912654876709,28,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.3801271915435791,28,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3366067409515381,28,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.16318893432617188,29,hill-valley-noise
accuracy_score_test,0.7131147540983607,mcji,80,0.39847660064697266,29,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.37849855422973633,29,hill-valley-noise
accuracy_score_test,0.5806451612903226,log,54,0.17847466468811035,0,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,42.81744885444641,0,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.39269232749938965,0,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1560378074645996,1,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20838499069213867,1,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3104991912841797,1,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.22003769874572754,2,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2166893482208252,2,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3451499938964844,2,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14216017723083496,3,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.19816064834594727,3,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.35144495964050293,3,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1696310043334961,4,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.19229841232299805,4,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2942843437194824,4,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16472387313842773,5,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.23294949531555176,5,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2950780391693115,5,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13846492767333984,6,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.213623046875,6,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.35510683059692383,6,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15371966361999512,7,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.19733309745788574,7,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2775559425354004,7,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15059304237365723,8,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.25575733184814453,8,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.29880738258361816,8,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14832210540771484,9,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.187727689743042,9,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.26632046699523926,9,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.20301008224487305,10,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.19559383392333984,10,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2883918285369873,10,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1517009735107422,11,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2041783332824707,11,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3336160182952881,11,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14972376823425293,12,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20324420928955078,12,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.26662707328796387,12,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15327858924865723,13,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2537264823913574,13,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2899625301361084,13,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1411914825439453,14,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.1988818645477295,14,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3343484401702881,14,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16016340255737305,15,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.21382927894592285,15,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28978562355041504,15,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14177751541137695,16,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.21816492080688477,16,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3217043876647949,16,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1459364891052246,17,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.22302818298339844,17,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.30489158630371094,17,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.20086383819580078,18,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2259383201599121,18,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.29495787620544434,18,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14198565483093262,19,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20209860801696777,19,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.33839845657348633,19,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15298771858215332,20,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20718002319335938,20,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28926610946655273,20,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15633058547973633,21,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.27502012252807617,21,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2914566993713379,21,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13964390754699707,22,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20537209510803223,22,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.30266690254211426,22,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.18477249145507812,23,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.20165801048278809,23,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.30461859703063965,23,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14243412017822266,24,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2111828327178955,24,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.31496548652648926,24,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.17044663429260254,25,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.21230864524841309,25,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.32162952423095703,25,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.19234514236450195,26,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.2128281593322754,26,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3047354221343994,26,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1547839641571045,27,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.22222280502319336,27,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.353912353515625,27,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14800715446472168,28,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.19427752494812012,28,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3024411201477051,28,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1566019058227539,29,teaching-assistant-evaluation
accuracy_score_test,0.45161290322580644,mcji,32,0.24896812438964844,29,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3150017261505127,29,teaching-assistant-evaluation
accuracy_score_test,0.65,log,9,0.04814648628234863,0,fertility
accuracy_score_test,0.65,mcji,3,1.1272406578063965,0,fertility
accuracy_score_test,0.8,mic,7,0.11999893188476562,0,fertility
accuracy_score_test,0.65,log,9,0.0651552677154541,1,fertility
accuracy_score_test,0.65,mcji,3,0.15330290794372559,1,fertility
accuracy_score_test,0.8,mic,7,0.15824222564697266,1,fertility
accuracy_score_test,0.65,log,9,0.05926036834716797,2,fertility
accuracy_score_test,0.65,mcji,3,0.16346073150634766,2,fertility
accuracy_score_test,0.8,mic,7,0.19004344940185547,2,fertility
accuracy_score_test,0.65,log,9,0.06143784523010254,3,fertility
accuracy_score_test,0.65,mcji,3,0.18802261352539062,3,fertility
accuracy_score_test,0.8,mic,7,0.23839139938354492,3,fertility
accuracy_score_test,0.65,log,9,0.08454537391662598,4,fertility
accuracy_score_test,0.65,mcji,3,0.146622896194458,4,fertility
accuracy_score_test,0.8,mic,7,0.13805603981018066,4,fertility
accuracy_score_test,0.65,log,9,0.06488704681396484,5,fertility
accuracy_score_test,0.65,mcji,3,0.25936293601989746,5,fertility
accuracy_score_test,0.8,mic,7,0.1571521759033203,5,fertility
accuracy_score_test,0.65,log,9,0.058661460876464844,6,fertility
accuracy_score_test,0.65,mcji,3,0.15064716339111328,6,fertility
accuracy_score_test,0.8,mic,7,0.15064406394958496,6,fertility
accuracy_score_test,0.65,log,9,0.05150604248046875,7,fertility
accuracy_score_test,0.65,mcji,3,0.12172961235046387,7,fertility
accuracy_score_test,0.8,mic,7,0.13897180557250977,7,fertility
accuracy_score_test,0.65,log,9,0.0590054988861084,8,fertility
accuracy_score_test,0.65,mcji,3,0.14489483833312988,8,fertility
accuracy_score_test,0.8,mic,7,0.1387796401977539,8,fertility
accuracy_score_test,0.65,log,9,0.05887722969055176,9,fertility
accuracy_score_test,0.65,mcji,3,0.13852453231811523,9,fertility
accuracy_score_test,0.8,mic,7,0.14106154441833496,9,fertility
accuracy_score_test,0.65,log,9,0.052155256271362305,10,fertility
accuracy_score_test,0.65,mcji,3,0.13235878944396973,10,fertility
accuracy_score_test,0.8,mic,7,0.14441204071044922,10,fertility
accuracy_score_test,0.65,log,9,0.05508565902709961,11,fertility
accuracy_score_test,0.65,mcji,3,0.14194941520690918,11,fertility
accuracy_score_test,0.8,mic,7,0.13013339042663574,11,fertility
accuracy_score_test,0.65,log,9,0.047545671463012695,12,fertility
accuracy_score_test,0.65,mcji,3,0.13898587226867676,12,fertility
accuracy_score_test,0.8,mic,7,0.13603711128234863,12,fertility
accuracy_score_test,0.65,log,9,0.06195640563964844,13,fertility
accuracy_score_test,0.65,mcji,3,0.12249159812927246,13,fertility
accuracy_score_test,0.8,mic,7,0.13640451431274414,13,fertility
accuracy_score_test,0.65,log,9,0.056600093841552734,14,fertility
accuracy_score_test,0.65,mcji,3,0.14637136459350586,14,fertility
accuracy_score_test,0.8,mic,7,0.13528656959533691,14,fertility
accuracy_score_test,0.65,log,9,0.059235572814941406,15,fertility
accuracy_score_test,0.65,mcji,3,0.13776159286499023,15,fertility
accuracy_score_test,0.8,mic,7,0.13528871536254883,15,fertility
accuracy_score_test,0.65,log,9,0.05536794662475586,16,fertility
accuracy_score_test,0.65,mcji,3,0.13138961791992188,16,fertility
accuracy_score_test,0.8,mic,7,0.1255626678466797,16,fertility
accuracy_score_test,0.65,log,9,0.06023287773132324,17,fertility
accuracy_score_test,0.65,mcji,3,0.1347055435180664,17,fertility
accuracy_score_test,0.8,mic,7,0.13716816902160645,17,fertility
accuracy_score_test,0.65,log,9,0.056600093841552734,18,fertility
accuracy_score_test,0.65,mcji,3,0.1327667236328125,18,fertility
accuracy_score_test,0.8,mic,7,0.1316530704498291,18,fertility
accuracy_score_test,0.65,log,9,0.048625946044921875,19,fertility
accuracy_score_test,0.65,mcji,3,0.14769673347473145,19,fertility
accuracy_score_test,0.8,mic,7,0.126603364944458,19,fertility
accuracy_score_test,0.65,log,9,0.05411410331726074,20,fertility
accuracy_score_test,0.65,mcji,3,0.1433098316192627,20,fertility
accuracy_score_test,0.8,mic,7,0.13627171516418457,20,fertility
accuracy_score_test,0.65,log,9,0.06345868110656738,21,fertility
accuracy_score_test,0.65,mcji,3,0.13640117645263672,21,fertility
