metric,value,classifier,n_features,elapsed_time,it,dataset
accuracy_score_test,0.5806451612903226,mcji,43,12.223076343536377,2,teaching-assistant-evaluation
accuracy_score_test,0.6451612903225806,mic,37,12.378505945205688,2,teaching-assistant-evaluation
accuracy_score_test,0.5483870967741935,log,54,3.6249005794525146,3,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,12.463277816772461,3,teaching-assistant-evaluation
accuracy_score_test,0.6451612903225806,mic,37,11.459635019302368,3,teaching-assistant-evaluation
accuracy_score_test,0.5483870967741935,log,54,4.05756688117981,4,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,12.51072645187378,4,teaching-assistant-evaluation
accuracy_score_test,0.6451612903225806,mic,37,10.389300107955933,4,teaching-assistant-evaluation
accuracy_score_test,0.65,log,9,0.24958491325378418,0,fertility
accuracy_score_test,0.65,mcji,4,2.136367082595825,0,fertility
accuracy_score_test,0.8,mic,5,1.1880619525909424,0,fertility
accuracy_score_test,0.65,log,9,0.246063232421875,1,fertility
accuracy_score_test,0.65,mcji,4,1.247734546661377,1,fertility
accuracy_score_test,0.8,mic,5,1.112485408782959,1,fertility
accuracy_score_test,0.65,log,9,0.22096776962280273,2,fertility
accuracy_score_test,0.65,mcji,4,1.2156305313110352,2,fertility
accuracy_score_test,0.8,mic,5,1.1121995449066162,2,fertility
accuracy_score_test,0.65,log,9,0.2195570468902588,3,fertility
accuracy_score_test,0.65,mcji,4,1.1868054866790771,3,fertility
accuracy_score_test,0.8,mic,5,1.1030871868133545,3,fertility
accuracy_score_test,0.65,log,9,0.23183512687683105,4,fertility
accuracy_score_test,0.65,mcji,4,1.149261474609375,4,fertility
accuracy_score_test,0.8,mic,5,1.1191515922546387,4,fertility
accuracy_score_test,0.6923076923076923,log,21,2.973571538925171,0,parkinsons
accuracy_score_test,0.7692307692307693,mcji,18,15.400792598724365,0,parkinsons
accuracy_score_test,0.6923076923076923,mic,12,9.960025787353516,0,parkinsons
accuracy_score_test,0.6923076923076923,log,21,3.1653199195861816,1,parkinsons
accuracy_score_test,0.7692307692307693,mcji,18,9.192519426345825,1,parkinsons
accuracy_score_test,0.6923076923076923,mic,12,8.54999041557312,1,parkinsons
accuracy_score_test,0.6923076923076923,log,21,2.820906639099121,2,parkinsons
accuracy_score_test,0.7692307692307693,mcji,18,8.39589810371399,2,parkinsons
accuracy_score_test,0.6923076923076923,mic,12,9.24015212059021,2,parkinsons
accuracy_score_test,0.6923076923076923,log,21,3.0957632064819336,3,parkinsons
accuracy_score_test,0.7692307692307693,mcji,18,8.841878414154053,3,parkinsons
accuracy_score_test,0.6923076923076923,mic,12,9.666491031646729,3,parkinsons
accuracy_score_test,0.6923076923076923,log,21,3.1573991775512695,4,parkinsons
accuracy_score_test,0.7692307692307693,mcji,18,9.069950342178345,4,parkinsons
accuracy_score_test,0.6923076923076923,mic,12,9.259378910064697,4,parkinsons
accuracy_score_test,0.3333333333333333,log,6,0.2454853057861328,0,monks-problems-2
accuracy_score_test,0.3333333333333333,mcji,3,1.5372445583343506,0,monks-problems-2
accuracy_score_test,0.4827586206896552,mic,3,1.177905797958374,0,monks-problems-2
accuracy_score_test,0.3333333333333333,log,6,0.23547124862670898,1,monks-problems-2
accuracy_score_test,0.3333333333333333,mcji,3,1.1792891025543213,1,monks-problems-2
accuracy_score_test,0.4827586206896552,mic,3,1.1884193420410156,1,monks-problems-2
accuracy_score_test,0.3333333333333333,log,6,0.2379751205444336,2,monks-problems-2
accuracy_score_test,0.3333333333333333,mcji,3,1.1910345554351807,2,monks-problems-2
accuracy_score_test,0.4827586206896552,mic,3,1.176717758178711,2,monks-problems-2
accuracy_score_test,0.3333333333333333,log,6,0.23002362251281738,3,monks-problems-2
accuracy_score_test,0.3333333333333333,mcji,3,1.2147085666656494,3,monks-problems-2
accuracy_score_test,0.4827586206896552,mic,3,1.1424078941345215,3,monks-problems-2
accuracy_score_test,0.3333333333333333,log,6,0.2520935535430908,4,monks-problems-2
accuracy_score_test,0.3333333333333333,mcji,3,1.1757113933563232,4,monks-problems-2
accuracy_score_test,0.4827586206896552,mic,3,1.1104977130889893,4,monks-problems-2
accuracy_score_test,0.5813953488372093,log,9,3.1407854557037354,0,glass-identification
accuracy_score_test,0.6046511627906976,mcji,7,15.824826002120972,0,glass-identification
accuracy_score_test,0.6046511627906976,mic,8,13.942476034164429,0,glass-identification
accuracy_score_test,0.5813953488372093,log,9,3.4135003089904785,1,glass-identification
accuracy_score_test,0.6046511627906976,mcji,7,14.935985565185547,1,glass-identification
accuracy_score_test,0.6046511627906976,mic,8,14.113373041152954,1,glass-identification
accuracy_score_test,0.5813953488372093,log,9,3.4455089569091797,2,glass-identification
accuracy_score_test,0.6046511627906976,mcji,7,14.63587498664856,2,glass-identification
accuracy_score_test,0.6046511627906976,mic,8,13.795859098434448,2,glass-identification
accuracy_score_test,0.5813953488372093,log,9,3.378814458847046,3,glass-identification
accuracy_score_test,0.6046511627906976,mcji,7,14.514757871627808,3,glass-identification
accuracy_score_test,0.6046511627906976,mic,8,13.74097466468811,3,glass-identification
accuracy_score_test,0.5813953488372093,log,9,3.515777587890625,4,glass-identification
accuracy_score_test,0.6046511627906976,mcji,7,14.975148439407349,4,glass-identification
accuracy_score_test,0.6046511627906976,mic,8,14.444177150726318,4,glass-identification
accuracy_score_test,0.75,log,4,0.30756354331970215,0,balloons-d
accuracy_score_test,0.75,mcji,3,1.2730622291564941,0,balloons-d
accuracy_score_test,0.75,mic,3,1.0944569110870361,0,balloons-d
accuracy_score_test,0.75,log,4,0.20301604270935059,1,balloons-d
accuracy_score_test,0.75,mcji,3,1.1355948448181152,1,balloons-d
accuracy_score_test,0.75,mic,3,1.1550569534301758,1,balloons-d
accuracy_score_test,0.75,log,4,0.18753433227539062,2,balloons-d
accuracy_score_test,0.75,mcji,3,1.0053298473358154,2,balloons-d
accuracy_score_test,0.75,mic,3,1.0776917934417725,2,balloons-d
accuracy_score_test,0.75,log,4,0.19972538948059082,3,balloons-d
accuracy_score_test,0.75,mcji,3,1.0294733047485352,3,balloons-d
accuracy_score_test,0.75,mic,3,1.1415202617645264,3,balloons-d
accuracy_score_test,0.75,log,4,0.22505402565002441,4,balloons-d
accuracy_score_test,0.75,mcji,3,1.1047265529632568,4,balloons-d
accuracy_score_test,0.75,mic,3,1.084291696548462,4,balloons-d
accuracy_score_test,0.9473684210526315,log,30,9.059221744537354,0,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9649122807017544,mcji,27,51.03605675697327,0,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,mic,27,26.85798192024231,0,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,log,30,8.625292778015137,1,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9649122807017544,mcji,27,27.784687995910645,1,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,mic,27,28.46706509590149,1,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,log,30,8.726593017578125,2,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9649122807017544,mcji,27,28.184532642364502,2,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,mic,27,30.19522738456726,2,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,log,30,8.580390930175781,3,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9649122807017544,mcji,27,28.95958185195923,3,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,mic,27,29.938754320144653,3,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,log,30,9.026902437210083,4,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9649122807017544,mcji,27,28.58336043357849,4,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9473684210526315,mic,27,29.570323944091797,4,breast-cancer-wisconsin-diagnostic
accuracy_score_test,0.9791666666666666,log,27,3.7697958946228027,0,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mcji,24,18.67785954475403,0,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mic,24,5.2425220012664795,0,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,log,27,3.519188642501831,1,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mcji,24,6.225823163986206,1,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mic,24,5.106215238571167,1,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,log,27,4.04066014289856,2,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mcji,24,7.924129962921143,2,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mic,24,5.539071321487427,2,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,log,27,4.16032600402832,3,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mcji,24,6.581030607223511,3,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mic,24,5.268283843994141,3,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,log,27,3.5034310817718506,4,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mcji,24,6.793686389923096,4,tic-tac-toe-endgame
accuracy_score_test,0.9791666666666666,mic,24,5.27195405960083,4,tic-tac-toe-endgame
accuracy_score_test,0.6666666666666666,log,6,0.20567703247070312,0,monks-problems-1
accuracy_score_test,0.6666666666666666,mcji,3,1.538370132446289,0,monks-problems-1
accuracy_score_test,0.6666666666666666,mic,5,1.1320641040802002,0,monks-problems-1
accuracy_score_test,0.6666666666666666,log,6,0.22310495376586914,1,monks-problems-1
accuracy_score_test,0.6666666666666666,mcji,3,1.142533779144287,1,monks-problems-1
accuracy_score_test,0.6666666666666666,mic,5,1.103118658065796,1,monks-problems-1
accuracy_score_test,0.6666666666666666,log,6,0.20943784713745117,2,monks-problems-1
accuracy_score_test,0.6666666666666666,mcji,3,1.1528258323669434,2,monks-problems-1
accuracy_score_test,0.6666666666666666,mic,5,1.096181869506836,2,monks-problems-1
accuracy_score_test,0.6666666666666666,log,6,0.23928618431091309,3,monks-problems-1
accuracy_score_test,0.6666666666666666,mcji,3,1.1359670162200928,3,monks-problems-1
accuracy_score_test,0.6666666666666666,mic,5,1.0859043598175049,3,monks-problems-1
accuracy_score_test,0.6666666666666666,log,6,0.20975875854492188,4,monks-problems-1
accuracy_score_test,0.6666666666666666,mcji,3,1.162273645401001,4,monks-problems-1
accuracy_score_test,0.6666666666666666,mic,5,1.0276601314544678,4,monks-problems-1
accuracy_score_test,0.6717171717171717,log,10,8.346901655197144,0,connectionist-bench
accuracy_score_test,0.6414141414141414,mcji,8,21.913893938064575,0,connectionist-bench
accuracy_score_test,0.6717171717171717,mic,9,29.926811456680298,0,connectionist-bench
accuracy_score_test,0.6717171717171717,log,10,8.624335050582886,1,connectionist-bench
accuracy_score_test,0.6414141414141414,mcji,8,19.119866609573364,1,connectionist-bench
accuracy_score_test,0.6717171717171717,mic,9,27.561147928237915,1,connectionist-bench
accuracy_score_test,0.6717171717171717,log,10,8.855153322219849,2,connectionist-bench
accuracy_score_test,0.6414141414141414,mcji,8,21.179038524627686,2,connectionist-bench
accuracy_score_test,0.6717171717171717,mic,9,28.4454665184021,2,connectionist-bench
accuracy_score_test,0.6717171717171717,log,10,9.728819370269775,3,connectionist-bench
accuracy_score_test,0.6414141414141414,mcji,8,20.02654242515564,3,connectionist-bench
accuracy_score_test,0.6717171717171717,mic,9,25.91826581954956,3,connectionist-bench
accuracy_score_test,0.6717171717171717,log,10,9.272443771362305,4,connectionist-bench
accuracy_score_test,0.6414141414141414,mcji,8,19.0551655292511,4,connectionist-bench
accuracy_score_test,0.6717171717171717,mic,9,29.855348825454712,4,connectionist-bench
accuracy_score_test,0.8055555555555556,log,90,180.67064309120178,0,libras-movement
accuracy_score_test,0.8055555555555556,mcji,81,5930.794986009598,0,libras-movement
accuracy_score_test,0.8055555555555556,mic,54,619.8988230228424,0,libras-movement
accuracy_score_test,0.8055555555555556,log,90,177.47859382629395,1,libras-movement
accuracy_score_test,0.8055555555555556,mcji,81,545.5293519496918,1,libras-movement
accuracy_score_test,0.8055555555555556,mic,54,814.0243630409241,1,libras-movement
accuracy_score_test,0.8055555555555556,log,90,179.28777408599854,2,libras-movement
accuracy_score_test,0.8055555555555556,mcji,81,541.0421302318573,2,libras-movement
accuracy_score_test,0.8055555555555556,mic,54,565.357052564621,2,libras-movement
accuracy_score_test,0.8055555555555556,log,90,175.97067427635193,3,libras-movement
accuracy_score_test,0.8055555555555556,mcji,81,557.8937907218933,3,libras-movement
accuracy_score_test,0.8055555555555556,mic,54,668.26509141922,3,libras-movement
accuracy_score_test,0.8055555555555556,log,90,186.13201808929443,4,libras-movement
accuracy_score_test,0.8055555555555556,mcji,81,607.9007270336151,4,libras-movement
accuracy_score_test,0.8055555555555556,mic,54,680.9781694412231,4,libras-movement
accuracy_score_test,0.8125,log,44,1.5104162693023682,0,spectf-heart
accuracy_score_test,0.8125,mcji,26,29.913366317749023,0,spectf-heart
accuracy_score_test,0.875,mic,26,6.698653697967529,0,spectf-heart
accuracy_score_test,0.8125,log,44,1.5472006797790527,1,spectf-heart
accuracy_score_test,0.8125,mcji,26,6.271118879318237,1,spectf-heart
accuracy_score_test,0.875,mic,26,6.5559937953948975,1,spectf-heart
accuracy_score_test,0.8125,log,44,1.5311286449432373,2,spectf-heart
accuracy_score_test,0.8125,mcji,26,6.288213014602661,2,spectf-heart
accuracy_score_test,0.875,mic,26,6.601361274719238,2,spectf-heart
accuracy_score_test,0.8125,log,44,1.7533848285675049,3,spectf-heart
accuracy_score_test,0.8125,mcji,26,7.342935085296631,3,spectf-heart
accuracy_score_test,0.875,mic,26,8.091097831726074,3,spectf-heart
accuracy_score_test,0.8125,log,44,1.825897216796875,4,spectf-heart
accuracy_score_test,0.8125,mcji,26,6.795492887496948,4,spectf-heart
accuracy_score_test,0.875,mic,26,6.860308647155762,4,spectf-heart
accuracy_score_test,0.8571428571428571,log,19,8.905061960220337,0,image-segmentation
accuracy_score_test,0.8571428571428571,mcji,17,42.622578859329224,0,image-segmentation
accuracy_score_test,0.9047619047619048,mic,13,36.01185417175293,0,image-segmentation
accuracy_score_test,0.8571428571428571,log,19,7.977535963058472,1,image-segmentation
accuracy_score_test,0.8571428571428571,mcji,17,34.81494355201721,1,image-segmentation
accuracy_score_test,0.9047619047619048,mic,13,34.03778839111328,1,image-segmentation
accuracy_score_test,0.8571428571428571,log,19,9.401388168334961,2,image-segmentation
accuracy_score_test,0.8571428571428571,mcji,17,39.48428225517273,2,image-segmentation
accuracy_score_test,0.9047619047619048,mic,13,30.745153188705444,2,image-segmentation
accuracy_score_test,0.8571428571428571,log,19,8.289103746414185,3,image-segmentation
accuracy_score_test,0.8571428571428571,mcji,17,34.1345272064209,3,image-segmentation
accuracy_score_test,0.9047619047619048,mic,13,30.253520727157593,3,image-segmentation
accuracy_score_test,0.8571428571428571,log,19,8.265144109725952,4,image-segmentation
accuracy_score_test,0.8571428571428571,mcji,17,36.76088333129883,4,image-segmentation
accuracy_score_test,0.9047619047619048,mic,13,33.88878297805786,4,image-segmentation
accuracy_score_test,0.6666666666666666,log,4,0.41608095169067383,0,hayes-roth
accuracy_score_test,0.5185185185185185,mcji,3,1.637754201889038,0,hayes-roth
accuracy_score_test,0.6296296296296297,mic,2,1.6004016399383545,0,hayes-roth
accuracy_score_test,0.6666666666666666,log,4,0.35782337188720703,1,hayes-roth
accuracy_score_test,0.5185185185185185,mcji,3,1.3893826007843018,1,hayes-roth
accuracy_score_test,0.6296296296296297,mic,2,1.5181884765625,1,hayes-roth
accuracy_score_test,0.6666666666666666,log,4,0.3740839958190918,2,hayes-roth
accuracy_score_test,0.5185185185185185,mcji,3,1.5096611976623535,2,hayes-roth
accuracy_score_test,0.6296296296296297,mic,2,1.5043158531188965,2,hayes-roth
accuracy_score_test,0.6666666666666666,log,4,0.4103658199310303,3,hayes-roth
accuracy_score_test,0.5185185185185185,mcji,3,1.4757888317108154,3,hayes-roth
accuracy_score_test,0.6296296296296297,mic,2,1.5355470180511475,3,hayes-roth
accuracy_score_test,0.6666666666666666,log,4,0.3854985237121582,4,hayes-roth
accuracy_score_test,0.5185185185185185,mcji,3,1.5775110721588135,4,hayes-roth
accuracy_score_test,0.6296296296296297,mic,2,1.5073449611663818,4,hayes-roth
accuracy_score_test,0.6914893617021277,log,27,2.1746578216552734,0,thoracic-surgery
accuracy_score_test,0.6382978723404256,mcji,24,21.176920890808105,0,thoracic-surgery
accuracy_score_test,0.6382978723404256,mic,18,8.442556142807007,0,thoracic-surgery
accuracy_score_test,0.6914893617021277,log,27,2.4167075157165527,1,thoracic-surgery
accuracy_score_test,0.6382978723404256,mcji,24,8.455134391784668,1,thoracic-surgery
accuracy_score_test,0.6382978723404256,mic,18,8.353171110153198,1,thoracic-surgery
accuracy_score_test,0.6914893617021277,log,27,2.4689459800720215,2,thoracic-surgery
accuracy_score_test,0.6382978723404256,mcji,24,8.757038831710815,2,thoracic-surgery
accuracy_score_test,0.6382978723404256,mic,18,8.535317659378052,2,thoracic-surgery
accuracy_score_test,0.6914893617021277,log,27,2.313544988632202,3,thoracic-surgery
accuracy_score_test,0.6382978723404256,mcji,24,9.047995567321777,3,thoracic-surgery
accuracy_score_test,0.6382978723404256,mic,18,8.877310276031494,3,thoracic-surgery
accuracy_score_test,0.6914893617021277,log,27,2.252089262008667,4,thoracic-surgery
accuracy_score_test,0.6382978723404256,mcji,24,8.418432235717773,4,thoracic-surgery
accuracy_score_test,0.6382978723404256,mic,18,8.383795738220215,4,thoracic-surgery
accuracy_score_test,0.7413793103448276,log,39,2.2377939224243164,0,breast-cancer
accuracy_score_test,0.7413793103448276,mcji,27,32.962172508239746,0,breast-cancer
accuracy_score_test,0.7586206896551724,mic,19,8.613965034484863,0,breast-cancer
accuracy_score_test,0.7413793103448276,log,39,2.469245195388794,1,breast-cancer
accuracy_score_test,0.7413793103448276,mcji,27,8.2599618434906,1,breast-cancer
accuracy_score_test,0.7586206896551724,mic,19,7.759998321533203,1,breast-cancer
accuracy_score_test,0.7413793103448276,log,39,2.1782896518707275,2,breast-cancer
accuracy_score_test,0.7413793103448276,mcji,27,8.042649030685425,2,breast-cancer
accuracy_score_test,0.7586206896551724,mic,19,7.730667591094971,2,breast-cancer
accuracy_score_test,0.7413793103448276,log,39,2.3660945892333984,3,breast-cancer
accuracy_score_test,0.7413793103448276,mcji,27,8.475406646728516,3,breast-cancer
accuracy_score_test,0.7586206896551724,mic,19,7.823036432266235,3,breast-cancer
accuracy_score_test,0.7413793103448276,log,39,2.2035553455352783,4,breast-cancer
accuracy_score_test,0.7413793103448276,mcji,27,8.040916919708252,4,breast-cancer
accuracy_score_test,0.7586206896551724,mic,19,7.752577066421509,4,breast-cancer
accuracy_score_test,0.6153846153846154,log,32,3.7807674407958984,0,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6410256410256411,mcji,22,27.140510082244873,0,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,mic,28,9.538736820220947,0,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,log,32,3.8848659992218018,1,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6410256410256411,mcji,22,9.434158563613892,1,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,mic,28,9.404320478439331,1,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,log,32,3.7895009517669678,2,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6410256410256411,mcji,22,9.895409345626831,2,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,mic,28,15.930403709411621,2,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,log,32,6.700078248977661,3,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6410256410256411,mcji,22,15.34736704826355,3,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,mic,28,14.923994541168213,3,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,log,32,6.198093891143799,4,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6410256410256411,mcji,22,15.380035400390625,4,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.6153846153846154,mic,28,16.58346176147461,4,breast-cancer-wisconsin-prognostic
accuracy_score_test,0.8611111111111112,log,18,35.033562898635864,0,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mcji,16,42.76442527770996,0,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mic,14,44.10942363739014,0,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,log,18,31.771982669830322,1,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mcji,16,29.351027488708496,1,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mic,14,44.2080135345459,1,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,log,18,30.08363962173462,2,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mcji,16,28.939131259918213,2,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mic,14,43.74511432647705,2,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,log,18,30.995890855789185,3,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mcji,16,28.559199571609497,3,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mic,14,40.646002531051636,3,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,log,18,26.515852451324463,4,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mcji,16,27.474244594573975,4,climate-model-simulation-crashes
accuracy_score_test,0.8611111111111112,mic,14,40.993958473205566,4,climate-model-simulation-crashes
accuracy_score_test,0.9534883720930233,log,5,2.298501491546631,0,thyroid-disease-new-thyroid
accuracy_score_test,0.8837209302325582,mcji,3,10.57666301727295,0,thyroid-disease-new-thyroid
accuracy_score_test,0.9767441860465116,mic,3,11.333666324615479,0,thyroid-disease-new-thyroid
accuracy_score_test,0.9534883720930233,log,5,2.5076189041137695,1,thyroid-disease-new-thyroid
accuracy_score_test,0.8837209302325582,mcji,3,9.260421752929688,1,thyroid-disease-new-thyroid
accuracy_score_test,0.9767441860465116,mic,3,11.051071405410767,1,thyroid-disease-new-thyroid
accuracy_score_test,0.9534883720930233,log,5,2.526595115661621,2,thyroid-disease-new-thyroid
accuracy_score_test,0.8837209302325582,mcji,3,11.938623905181885,2,thyroid-disease-new-thyroid
accuracy_score_test,0.9767441860465116,mic,3,11.866260766983032,2,thyroid-disease-new-thyroid
accuracy_score_test,0.9534883720930233,log,5,2.4173707962036133,3,thyroid-disease-new-thyroid
accuracy_score_test,0.8837209302325582,mcji,3,11.002355575561523,3,thyroid-disease-new-thyroid
accuracy_score_test,0.9767441860465116,mic,3,12.224504232406616,3,thyroid-disease-new-thyroid
accuracy_score_test,0.9534883720930233,log,5,2.144519090652466,4,thyroid-disease-new-thyroid
accuracy_score_test,0.8837209302325582,mcji,3,9.87511658668518,4,thyroid-disease-new-thyroid
accuracy_score_test,0.9767441860465116,mic,3,11.417622804641724,4,thyroid-disease-new-thyroid
accuracy_score_test,0.8181818181818182,log,14,1.7638089656829834,0,mammographic-mass
accuracy_score_test,0.8238636363636364,mcji,11,9.439293146133423,0,mammographic-mass
accuracy_score_test,0.8238636363636364,mic,9,4.115728139877319,0,mammographic-mass
accuracy_score_test,0.8181818181818182,log,14,1.7124621868133545,1,mammographic-mass
accuracy_score_test,0.8238636363636364,mcji,11,4.243576288223267,1,mammographic-mass
accuracy_score_test,0.8238636363636364,mic,9,4.168379783630371,1,mammographic-mass
accuracy_score_test,0.8181818181818182,log,14,1.599595546722412,2,mammographic-mass
accuracy_score_test,0.8238636363636364,mcji,11,4.070011138916016,2,mammographic-mass
accuracy_score_test,0.8238636363636364,mic,9,4.062066555023193,2,mammographic-mass
accuracy_score_test,0.8181818181818182,log,14,1.5350160598754883,3,mammographic-mass
accuracy_score_test,0.8238636363636364,mcji,11,4.703675031661987,3,mammographic-mass
accuracy_score_test,0.8238636363636364,mic,9,3.9683408737182617,3,mammographic-mass
accuracy_score_test,0.8181818181818182,log,14,1.6285851001739502,4,mammographic-mass
accuracy_score_test,0.8238636363636364,mcji,11,4.377437591552734,4,mammographic-mass
accuracy_score_test,0.8238636363636364,mic,9,3.809502124786377,4,mammographic-mass
accuracy_score_test,1.0,log,45,2.731501579284668,0,soybean-small
accuracy_score_test,1.0,mcji,22,73.1322832107544,0,soybean-small
accuracy_score_test,1.0,mic,22,9.935762643814087,0,soybean-small
