metric,value,classifier,n_features,elapsed_time,it,dataset
accuracy_score_test,0.7049180327868853,mcji,80,0.3715507984161377,9,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.36860156059265137,9,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.2332468032836914,10,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.375934362411499,10,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.4263033866882324,10,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.2081615924835205,11,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.3642735481262207,11,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3708360195159912,11,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.2180790901184082,12,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.35889315605163574,12,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32237768173217773,12,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.19944286346435547,13,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.3403615951538086,13,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.33323097229003906,13,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.14075040817260742,14,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.3465852737426758,14,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.33026671409606934,14,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.14983034133911133,15,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.33631324768066406,15,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3707101345062256,15,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.13850736618041992,16,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.3390793800354004,16,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.33678150177001953,16,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.20210599899291992,17,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.38197875022888184,17,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.4056060314178467,17,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.2459120750427246,18,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.34795641899108887,18,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.31748127937316895,18,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15413546562194824,19,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.364912748336792,19,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3096485137939453,19,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.14751601219177246,20,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.314532995223999,20,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3606884479522705,20,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1560349464416504,21,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.31592822074890137,21,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.330979585647583,21,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.18370771408081055,22,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.31477832794189453,22,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32207345962524414,22,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.16196680068969727,23,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.36243128776550293,23,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32521986961364746,23,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15293288230895996,24,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.3068222999572754,24,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.334780216217041,24,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15107941627502441,25,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.2947580814361572,25,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.32677149772644043,25,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1941525936126709,26,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.29803919792175293,26,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3081169128417969,26,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.14708280563354492,27,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.36998462677001953,27,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.30599403381347656,27,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.15811944007873535,28,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.31189918518066406,28,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.34433650970458984,28,hill-valley-noise
accuracy_score_test,0.7131147540983607,log,100,0.1442701816558838,29,hill-valley-noise
accuracy_score_test,0.7049180327868853,mcji,80,0.30748486518859863,29,hill-valley-noise
accuracy_score_test,0.7131147540983607,mic,80,0.3117971420288086,29,hill-valley-noise
accuracy_score_test,0.5806451612903226,log,54,0.23337960243225098,0,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2781517505645752,0,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2895488739013672,0,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14365339279174805,1,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2879981994628906,1,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28234148025512695,1,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13873505592346191,2,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.28916144371032715,2,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2664215564727783,2,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1964433193206787,3,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2795703411102295,3,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.29172205924987793,3,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13247442245483398,4,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2770531177520752,4,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.31296563148498535,4,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1483628749847412,5,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2712433338165283,5,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.27928972244262695,5,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.2043442726135254,6,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.3015787601470947,6,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.26432228088378906,6,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.137984037399292,7,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.29067182540893555,7,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.283982515335083,7,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1564164161682129,8,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2633240222930908,8,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2590751647949219,8,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.17917776107788086,9,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.29535436630249023,9,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28239989280700684,9,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.158280611038208,10,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2864542007446289,10,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2883598804473877,10,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13972854614257812,11,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2744262218475342,11,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2602384090423584,11,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.18989849090576172,12,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.26381874084472656,12,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2735562324523926,12,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.13974976539611816,13,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.29837822914123535,13,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.33196139335632324,13,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1450333595275879,14,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2698500156402588,14,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.29811763763427734,14,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.20180058479309082,15,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2729029655456543,15,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2741868495941162,15,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14539861679077148,16,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.32243800163269043,16,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.32692813873291016,16,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.17693448066711426,17,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.34114646911621094,17,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3132205009460449,17,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16094326972961426,18,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2771186828613281,18,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28144359588623047,18,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14765071868896484,19,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.3269360065460205,19,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.26616668701171875,19,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15249371528625488,20,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2829868793487549,20,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.33704614639282227,20,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16165781021118164,21,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.28722429275512695,21,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28429555892944336,21,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15851640701293945,22,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.28350400924682617,22,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.2736539840698242,22,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.14560294151306152,23,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.28377580642700195,23,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3653581142425537,23,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15037274360656738,24,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2862868309020996,24,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.29644322395324707,24,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.19506239891052246,25,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.295534610748291,25,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28538060188293457,25,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.1540215015411377,26,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.3102293014526367,26,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.30191683769226074,26,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16488862037658691,27,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.3253159523010254,27,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3273296356201172,27,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.15447211265563965,28,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.2820289134979248,28,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.28607845306396484,28,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,log,54,0.16545605659484863,29,teaching-assistant-evaluation
accuracy_score_test,0.5806451612903226,mcji,43,0.3485097885131836,29,teaching-assistant-evaluation
accuracy_score_test,0.6129032258064516,mic,32,0.3429560661315918,29,teaching-assistant-evaluation
accuracy_score_test,0.65,log,9,0.04733586311340332,0,fertility
accuracy_score_test,0.65,mcji,7,0.12843728065490723,0,fertility
accuracy_score_test,0.8,mic,7,0.12770438194274902,0,fertility
accuracy_score_test,0.65,log,9,0.05077052116394043,1,fertility
accuracy_score_test,0.65,mcji,7,0.1717061996459961,1,fertility
accuracy_score_test,0.8,mic,7,0.12792563438415527,1,fertility
accuracy_score_test,0.65,log,9,0.05052828788757324,2,fertility
accuracy_score_test,0.65,mcji,7,0.1292572021484375,2,fertility
accuracy_score_test,0.8,mic,7,0.127946138381958,2,fertility
accuracy_score_test,0.65,log,9,0.0506892204284668,3,fertility
accuracy_score_test,0.65,mcji,7,0.1267695426940918,3,fertility
accuracy_score_test,0.8,mic,7,0.11847066879272461,3,fertility
accuracy_score_test,0.65,log,9,0.05649447441101074,4,fertility
accuracy_score_test,0.65,mcji,7,0.1567831039428711,4,fertility
accuracy_score_test,0.8,mic,7,0.14922809600830078,4,fertility
accuracy_score_test,0.65,log,9,0.04972434043884277,5,fertility
accuracy_score_test,0.65,mcji,7,0.1330091953277588,5,fertility
accuracy_score_test,0.8,mic,7,0.14418268203735352,5,fertility
accuracy_score_test,0.65,log,9,0.05106830596923828,6,fertility
accuracy_score_test,0.65,mcji,7,0.11986851692199707,6,fertility
accuracy_score_test,0.8,mic,7,0.12608551979064941,6,fertility
accuracy_score_test,0.65,log,9,0.05129408836364746,7,fertility
accuracy_score_test,0.65,mcji,7,0.11716127395629883,7,fertility
accuracy_score_test,0.8,mic,7,0.14191770553588867,7,fertility
accuracy_score_test,0.65,log,9,0.06015586853027344,8,fertility
accuracy_score_test,0.65,mcji,7,0.12566065788269043,8,fertility
accuracy_score_test,0.8,mic,7,0.12371468544006348,8,fertility
accuracy_score_test,0.65,log,9,0.04723381996154785,9,fertility
accuracy_score_test,0.65,mcji,7,0.1170051097869873,9,fertility
accuracy_score_test,0.8,mic,7,0.11784482002258301,9,fertility
accuracy_score_test,0.65,log,9,0.053025245666503906,10,fertility
accuracy_score_test,0.65,mcji,7,0.13083553314208984,10,fertility
accuracy_score_test,0.8,mic,7,0.13260316848754883,10,fertility
accuracy_score_test,0.65,log,9,0.060147762298583984,11,fertility
accuracy_score_test,0.65,mcji,7,0.162247896194458,11,fertility
accuracy_score_test,0.8,mic,7,0.12914681434631348,11,fertility
accuracy_score_test,0.65,log,9,0.04940629005432129,12,fertility
accuracy_score_test,0.65,mcji,7,0.12551164627075195,12,fertility
accuracy_score_test,0.8,mic,7,0.11759376525878906,12,fertility
accuracy_score_test,0.65,log,9,0.047051191329956055,13,fertility
accuracy_score_test,0.65,mcji,7,0.14484620094299316,13,fertility
accuracy_score_test,0.8,mic,7,0.12470245361328125,13,fertility
accuracy_score_test,0.65,log,9,0.05045175552368164,14,fertility
accuracy_score_test,0.65,mcji,7,0.13069653511047363,14,fertility
accuracy_score_test,0.8,mic,7,0.15819644927978516,14,fertility
accuracy_score_test,0.65,log,9,0.05684304237365723,15,fertility
accuracy_score_test,0.65,mcji,7,0.1605696678161621,15,fertility
accuracy_score_test,0.8,mic,7,0.1445300579071045,15,fertility
accuracy_score_test,0.65,log,9,0.05838942527770996,16,fertility
accuracy_score_test,0.65,mcji,7,0.13840079307556152,16,fertility
accuracy_score_test,0.8,mic,7,0.15131545066833496,16,fertility
accuracy_score_test,0.65,log,9,0.05492591857910156,17,fertility
accuracy_score_test,0.65,mcji,7,0.14034771919250488,17,fertility
accuracy_score_test,0.8,mic,7,0.14950180053710938,17,fertility
accuracy_score_test,0.65,log,9,0.060469627380371094,18,fertility
accuracy_score_test,0.65,mcji,7,0.12442970275878906,18,fertility
accuracy_score_test,0.8,mic,7,0.12860846519470215,18,fertility
accuracy_score_test,0.65,log,9,0.05072665214538574,19,fertility
accuracy_score_test,0.65,mcji,7,0.11364078521728516,19,fertility
accuracy_score_test,0.8,mic,7,0.12017059326171875,19,fertility
accuracy_score_test,0.65,log,9,0.0533144474029541,20,fertility
accuracy_score_test,0.65,mcji,7,0.11565852165222168,20,fertility
accuracy_score_test,0.8,mic,7,0.15383172035217285,20,fertility
accuracy_score_test,0.65,log,9,0.06277227401733398,21,fertility
accuracy_score_test,0.65,mcji,7,0.14306879043579102,21,fertility
