0.17252952 0.013556374 0.6234465 0.51913583 0.25445637 0.36694735 0.055695646 0.51850146 0.37125662 0.85378355 0.34703985 0.94734675 0.59728104 0.42880648 0.40137 0.8204456 0.5995843 0.13568068 2
0.39651355 0.20124125 0.96810764 0.83643997 0.60997665 0.24468198 0.78827053 0.35601687 0.125054 0.51010257 0.40396598 0.8656119 0.49951598 0.5896485 0.014997916 0.89335483 0.56212246 0.028448738 2
0.051620364 0.31091255 0.9092926 0.71911746 0.43316707 0.9971418 0.23138171 0.7715889 0.5930694 0.109138526 0.21511745 0.051819287 0.29352605 0.7518455 0.92248076 0.60657305 0.31820884 0.71885353 2
0.81435645 0.6967739 0.7028825 0.97563565 0.9834848 0.031136723 0.93888915 0.74484605 0.75225353 0.41252404 0.5866564 0.9416527 0.24746639 0.5502109 0.22989076 0.69147825 0.99930596 0.6470632 2
0.59562415 0.79153126 0.79412293 0.43066728 0.91677815 0.8977854 0.72977877 0.5602039 0.65895295 0.8352519 0.6447589 0.44421905 0.8200391 0.87805545 0.23845325 0.41353843 0.37872642 0.97304946 2
0.45328748 0.2278142 0.86896396 0.8395468 0.13334942 0.9513396 0.17908095 0.02315243 0.14484684 0.6742692 0.0832726 0.43723923 0.23138225 0.42455342 0.5786211 0.14028424 0.53890896 0.62039196 2
0.3586775 0.539764 0.40820447 0.39134178 0.66098446 0.7302767 0.4155568 0.6779697 0.09224284 0.4576951 0.97104955 0.11666851 0.89342433 0.89528036 0.41210955 0.06748964 0.25494936 0.1467012 2
0.7951983 0.12978655 0.8818246 0.5312663 0.5469967 0.6265959 0.68977326 0.9416511 0.46641868 0.098313265 0.4351432 0.7303659 0.86826795 0.8528197 0.5259775 0.7854206 0.63060266 0.7409229 2
0.50068283 0.3604467 0.9391098 0.14999457 0.57903993 0.29749024 0.9056083 0.7652322 0.02687873 0.608748 0.3162489 0.8426026 0.38443178 0.60099983 0.9414882 0.9816749 0.22505271 0.6926438 2
0.029453695 0.6757246 0.024930062 0.1138323 0.8336856 0.26819104 0.93640715 0.5772688 0.728363 0.8464936 0.41984847 0.28622776 0.7820138 0.45599917 0.45085672 0.9092242 0.827098 0.12596142 2
0.29486373 0.81786954 0.5484803 0.98325014 0.47516933 0.67225456 0.19805469 0.2702498 0.4539847 0.7254511 0.6533507 0.099092476 0.36905572 0.25205705 0.42608294 0.3817078 0.7758206 0.5618378 2
0.48392072 0.27282527 0.28801352 0.4240753 0.82586676 0.6867284 0.31700113 0.10717553 0.7610538 0.72097296 0.9848389 0.34523946 0.14504674 0.9616943 0.021560995 0.12771514 0.9781765 0.8775244 2
0.77399665 0.029994885 0.50094473 0.1814401 0.50190705 0.017164769 0.6838373 0.23943575 0.6948463 0.76266825 0.11861966 0.6940982 0.48932263 0.35412896 0.5278059 0.7777134 0.3091171 0.26272818 2
0.4202774 0.37187186 0.74221176 0.06304515 0.18915989 0.8461391 0.8742334 0.14381903 0.15629552 0.35383537 0.3931207 0.6338435 0.7883712 0.8562845 0.6020186 0.16863082 0.53452176 0.9875127 2
0.53135103 0.1487872 0.34509 0.08515668 0.73700696 0.34531248 0.17223403 0.6906705 0.09740102 0.18340436 0.37157372 0.4807006 0.50699425 0.8239683 0.14670785 0.59552974 0.3715914 0.19984554 2
0.30503806 0.24067023 0.83073896 0.021990787 0.9985496 0.29441836 0.7161697 0.41554958 0.921415 0.13946797 0.06925582 0.9814477 0.20587566 0.19421846 0.50113344 0.18175755 0.69108385 0.6157912 2
0.2501014 0.73477185 0.93769276 0.89296955 0.23556192 0.9824205 0.53290284 0.39845186 0.19562978 0.8982785 0.7360312 0.8890632 0.9784841 0.82864714 0.44260648 0.45204306 0.76988333 0.43586573 2
0.38408226 0.8831488 0.02928033 0.35946685 0.35738167 0.52626824 0.036277995 0.5907546 0.13750562 0.04815092 0.6625208 0.33800155 0.30589366 0.02676161 0.030902354 0.3390453 0.5764791 0.7595671 2
0.71520853 0.32915834 0.5760845 0.022301076 0.38434225 0.8226938 0.71693015 0.32519734 0.8546837 0.39863878 0.8356728 0.46798444 0.004825306 0.6822744 0.11423621 0.5660279 0.55920416 0.8027711 2
0.6785962 0.11573812 0.5291371 0.18837547 0.41822213 0.33332765 0.13833001 0.12020038 0.53258 0.96735024 0.15875138 0.4747535 0.14294796 0.16427107 0.8090679 0.7688097 0.9360326 0.4023353 2
0.7426891 0.42064545 0.43197492 0.6862906 0.04307761 0.041824482 0.9868279 0.86841005 0.41410127 0.53065366 0.42267045 0.18238254 0.89742005 0.7297267 0.1582031 0.87517005 0.61895317 0.21836829 2
0.014698195 0.944566 0.24575527 0.6806005 0.9670004 0.4497892 0.59307784 0.27248943 0.676484 0.7564576 0.61986923 0.9092504 0.7021056 0.7636035 0.37694246 0.47715846 0.3525733 0.32810196 2
0.19848394 0.43604895 0.6682613 0.9959549 0.109088585 0.034916367 0.26447913 0.99252886 0.7006694 0.4106961 0.00041899682 0.30955473 0.7316303 0.6995166 0.14332329 0.24972002 0.12911068 0.82339025 2
0.49283704 0.23689646 0.63687515 0.5417997 0.06886407 0.86034703 0.45734036 0.059165142 0.382444 0.34900588 0.33349276 0.2980105 0.7635928 0.064541146 0.0007319603 0.74518543 0.67110115 0.0056987996 2
0.9423607 0.7587183 0.4758415 0.8330726 0.09324978 0.16102077 0.82859844 0.21500075 0.39258167 0.65020597 0.81806 0.016790826 0.39392653 0.6228428 0.06822933 0.5922528 0.5555323 0.10281231 2
0.40357292 0.62418103 0.35226685 0.69197124 0.21477363 0.8145838 0.43788797 0.22024453 0.5748273 0.2568501 0.5455546 0.3600059 0.052521024 0.9207055 0.6768701 0.8288088 0.2993362 0.12171963 2
0.12287734 0.60443836 0.49199855 0.11714836 0.40381384 0.5914582 0.6573431 0.18231043 0.65487784 0.5589816 0.6006182 0.03492998 0.74594843 0.055227857 0.9511025 0.7423711 0.38651907 0.7845258 2
0.8093362 0.25225115 0.5540512 0.056498848 0.569249 0.053863753 0.4760656 0.044142906 0.15459359 0.21862751 0.3569897 0.3829029 0.21571696 0.7177047 0.32463965 0.71324515 0.4610345 0.52212423 2
0.93177986 0.53448737 0.07235019 0.50804394 0.79735065 0.8549417 0.5343993 0.4994212 0.8658163 0.5147906 0.50072604 0.41041037 0.5490863 0.11790858 0.9013088 0.2740641 0.6443233 0.038789302 2
0.3199914 0.5001858 0.5425415 0.5789323 0.9391267 0.18756372 0.64397514 0.101767816 0.6103258 0.3809095 0.878105 0.68166953 0.92923933 0.9882417 0.13634117 0.12808593 0.6480928 0.38453212 2
0.6755767 0.90487075 0.96546674 0.76390445 0.63355887 0.7593051 0.21682951 0.2553406 0.66520286 0.36836487 0.74790174 0.9349438 0.9568761 0.42029542 0.9869975 0.95567745 0.4851084 0.20647405 1
0.1328956 0.9615895 0.5147825 0.8195313 0.28864434 0.52893126 0.7966838 0.843942 0.037139483 0.46419677 0.7762845 0.77523184 0.12420182 0.7402316 0.8839473 0.20302017 0.03227774 0.6887342 2
0.36611384 0.1621446 0.5592302 0.88800824 0.33493644 0.08991576 0.466295 0.6527527 0.54121214 0.4756138 0.373546 0.70962304 0.61306465 0.8846604 0.87565213 0.5493563 0.1664649 0.5377651 2
0.11579525 0.7612142 0.34410307 0.77703583 0.1584583 0.66469866 0.5761387 0.044686545 0.7741813 0.4976163 0.39457467 0.06784453 0.057784017 0.15304413 0.61384976 0.27165845 0.05997037 0.5952624 2
0.86213446 0.3908907 0.5992604 0.85408854 0.7714605 0.060717765 0.30560207 0.71919346 0.4901892 0.6047124 0.5309329 0.05981838 0.6064689 0.2090658 0.9612799 0.79184836 0.19048807 0.8435834 2
0.7282893 0.7832552 0.95995533 0.05497753 0.4223019 0.18955888 0.76851285 0.898006 0.9401328 0.6962448 0.014254301 0.8487226 0.2691967 0.31733486 0.36538634 0.7324669 0.44587195 0.0031839535 1
0.892136 0.83426493 0.73240113 0.37506217 0.7202751 0.9392968 0.22449094 0.8604461 0.8667636 0.83067596 0.9897707 0.5752316 0.44194382 0.32576004 0.009096808 0.9474935 0.84507304 0.63929355 2
0.34720203 0.023073612 0.6656259 0.96706206 0.37812784 0.33637106 0.821557 0.9116181 0.78894377 0.82720673 0.492424 0.566999 0.6344613 0.069407485 0.5140585 0.3193002 0.43001518 0.3048427 2
0.46655872 0.9256304 0.60452414 0.30405954 0.58593655 0.5416601 0.8949439 0.9730582 0.24958998 0.77680564 0.4874794 0.36669382 0.094332084 0.44167915 0.35611334 0.6949711 0.8897751 0.18034612 2
0.6023109 0.8222517 0.91454893 0.26440984 0.027093552 0.69112086 0.9718181 0.6722513 0.7240626 0.73869836 0.51483494 0.24443398 0.038654894 0.25808167 0.8175469 0.6671776 0.07418516 0.46708423 2
0.63457596 0.5816436 0.053601507 0.29392728 0.29938182 0.5342134 0.1564281 0.6383715 0.55733556 0.53501815 0.27026662 0.754844 0.9335179 0.7099165 0.5891094 0.80235785 0.42392087 0.25674364 2
0.6848607 0.46809566 0.70953405 0.9643693 0.67379785 0.13100168 0.70880365 0.61907405 0.5242855 0.22581092 0.01686971 0.23743093 0.683611 0.31572184 0.25001457 0.046622753 0.7447353 0.76315325 2
0.8963768 0.19553994 0.46146217 0.7090335 0.8802155 0.3231558 0.29981843 0.94764936 0.9857666 0.165824 0.67736566 0.19991072 0.07744945 0.12420324 0.7561405 0.22059269 0.3278882 0.5563214 2
0.13719413 0.45153636 0.6290575 0.23981531 0.99016005 0.35675815 0.3132266 0.5947768 0.21571986 0.6863765 0.6899501 0.7196568 0.17315118 0.36485496 0.42845452 0.9169778 0.7506962 0.1577 2
0.9646529 0.8673153 0.43695286 0.07002923 0.14487478 0.19927901 0.701177 0.3664105 0.9646503 0.12793928 0.68702626 0.9714892 0.025956685 0.34413558 0.09974631 0.20723985 0.00046510604 0.94912225 1
0.4404918 0.28668967 0.7506738 0.8818997 0.92471 0.77714455 0.97784895 0.30448326 0.20621935 0.71228284 0.0077721854 0.2013773 0.08684896 0.48902926 0.93223184 0.72531307 0.85520184 0.071784206 2
0.22447181 0.9988148 0.6609501 0.7957938 0.20166022 0.6458614 0.5586374 0.47361994 0.017065113 0.06000204 0.167684 0.5535794 0.26585737 0.18351306 0.2775972 0.65430945 0.5296659 0.29434243 2
0.25890592 0.71811795 0.23797584 0.25683686 0.29049146 0.279041 0.38621238 0.06513209 0.88402885 0.43073025 0.72341526 0.52295995 0.6920422 0.57856995 0.75085133 0.8091933 0.93004394 0.0547072 2
0.5222107 0.5609677 0.048322547 0.8091889 0.9309703 0.7867569 0.06893959 0.73002976 0.7820702 0.20244947 0.27910602 0.3724092 0.4126487 0.6472676 0.67913234 0.8999886 0.80391675 0.025170788 2
0.6164694 0.74159557 0.7816557 0.033420153 0.23974659 0.1497454 0.40523288 0.937797 0.06307093 0.034082428 0.63375837 0.31937006 0.9929117 0.40874615 0.38585356 0.55443025 0.45554706 0.2504765 1
0.10884926 0.80542177 0.3880951 0.25193903 0.39280704 0.08855854 0.33988124 0.017619155 0.6004533 0.539978 0.076221764 0.35070646 0.90175813 0.13581558 0.2568377 0.43027487 0.8861829 0.9433075 2
0.4670263 0.44764927 0.565571 0.3615935 0.6520161 0.80162966 0.75064695 0.9551249 0.5342333 0.8755528 0.44422546 0.12886791 0.9076144 0.3587592 0.89547604 0.75552475 0.76424515 0.77863187 2
0.66303897 0.26664865 0.10504581 0.92215 0.23265798 0.12018655 0.022208435 0.36720937 0.93690705 0.59506214 0.5932292 0.41834673 0.33133933 0.48161012 0.1946372 0.763 0.21992502 0.23341529 2
0.16614273 0.2802683 0.06881795 0.7343318 0.5341256 0.013868214 0.1456053 0.57866454 0.89525676 0.86540556 0.5505636 0.50538 0.75190765 0.3346147 0.76759344 0.1080967 0.6024844 0.9030973 2
0.5427969 0.21706104 0.27033252 0.61004615 0.32192123 0.5717628 0.21212806 0.14720288 0.949518 0.020036243 0.36521104 0.21345632 0.32609975 0.38285097 0.12531638 0.9972647 0.72678804 0.8146274 2
0.3103521 0.5513526 0.3302331 0.699999 0.4512013 0.0012147925 0.5153017 0.24720377 0.08628267 0.2945012 0.9817311 0.85555375 0.2218546 0.5734232 0.21776904 0.5024104 0.33671567 0.5502971 2
0.55422896 0.6403166 0.17919925 0.9438155 0.965435 0.9079784 0.28834674 0.1372209 0.931199 0.4507234 0.9312483 0.2686735 0.716456 0.76917523 0.7762138 0.96936333 0.5915929 0.8523211 2
0.0604714 0.033473115 0.27457172 0.33601546 0.059398048 0.8759122 0.6998085 0.4044128 0.86024725 0.15656176 0.88876635 0.21046765 0.5752199 0.6523411 0.21017642 0.57655156 0.6528193 0.19131027 2
0.8371784 0.34920892 0.13912502 0.91065246 0.72387344 0.43619815 0.44431365 0.8922697 0.27585462 0.5729871 0.5695745 0.5932699 0.6807074 0.5204216 0.07306712 0.12063555 0.51630795 0.6600151 2
0.27141806 0.65310866 0.9927997 0.7798367 0.46274072 0.22566153 0.5708287 0.5234503 0.22312859 0.15192582 0.45988882 0.18958767 0.6733394 0.1095512 0.53473437 0.7101322 0.8314598 0.89819396 2
0.023921182 0.7885004 0.39274496 0.8621121 0.81537586 0.63107497 0.4700863 0.52856404 0.97953457 0.6494642 0.3843475 0.17565277 0.34423932 0.70135903 0.30193633 0.93926764 0.3164151 0.7017661 2
0.27381307 0.6082932 0.16828334 0.6763517 0.013715526 0.81918 0.54149354 0.4934683 0.18040796 0.6121116 0.4655313 0.9022603 0.63158447 0.099088915 0.5426842 0.16361256 0.81635815 0.7119089 2
0.49843857 0.51829016 0.015844291 0.039333545 0.80337304 0.741796 0.9049285 0.038076222 0.27091593 0.66165507 0.14196238 0.80440557 0.4782408 0.9799433 0.7276463 0.34765884 0.98885256 0.44793734 2
0.28834468 0.94353163 0.7975736 0.8038575 0.6327012 0.22055484 0.42606643 0.56358486 0.7973554 0.10369491 0.8537518 0.9841026 0.06671332 0.39640963 0.6927159 0.18835068 0.9056097 0.35007378 2
0.9067364 0.8456113 0.033889588 0.38294843 0.64563495 0.9327914 0.040095422 0.5496315 0.21777879 0.9230081 0.35331786 0.82858115 0.86520576 0.08408319 0.36743262 0.5371264 0.08757576 0.27230346 1
0.79075706 0.09643851 0.37616605 0.3234352 0.2716446 0.9157585 0.09657716 0.6722091 0.9112001 0.3217882 0.23677084 0.4030098 0.6197759 0.5020645 0.9984825 0.16083886 0.2648505 0.4786642 2
0.64425915 0.96902174 0.81563246 0.5612097 0.77810574 0.4543466 0.918361 0.80991817 0.25470164 0.41931316 0.78090215 0.015304651 0.43222943 0.7725088 0.522024 0.077206515 0.17286468 0.84735936 2
0.24411844 0.17720862 0.29180965 0.3975736 0.49366677 0.3138443 0.8535881 0.5049781 0.7690693 0.8697961 0.9553748 0.8143879 0.3345159 0.50560373 0.38087502 0.7009908 0.3427927 0.70902187 2
0.80518013 0.0699654 0.31403407 0.13724963 0.029912882 0.3777603 0.88713187 0.16477741 0.43247965 0.06900842 0.8914426 0.43157002 0.07865131 0.73334885 0.49300805 0.5666959 0.04705115 0.320188 2
0.6715869 0.7302046 0.9498885 0.27411297 0.82136357 0.9904505 0.04588868 0.11510091 0.16834328 0.009519899 0.82380325 0.5328302 0.6034781 0.0764251 0.24084464 0.4381377 0.8661151 0.109018825 2
0.5794018 0.51016057 0.2218748 0.55548596 0.6890321 0.07646017 0.24908814 0.2651307 0.89347243 0.5445387 0.5107092 0.12752292 0.6665177 0.9438911 0.60681784 0.9891295 0.18819898 0.9072118 2
0.9773052 0.59721774 0.30907848 0.9835144 0.27949977 0.90033484 0.76015764 0.20494989 0.56433904 0.755481 0.8623974 0.7031691 0.5545443 0.327932 0.82922196 0.054988403 0.9777087 0.50475633 1
0.47309887 0.9791956 0.2563435 0.011955852 0.5531949 0.55476224 0.5831264 0.92255104 0.4682776 0.76853365 0.91348904 0.18376113 0.8393401 0.28580448 0.90701973 0.46176526 0.6351965 0.021074254 1
0.50807846 0.56895226 0.010988286 0.35166183 0.8957446 0.6824882 0.9984589 0.4383827 0.30040458 0.3380915 0.17980942 0.22903228 0.18871044 0.8441929 0.39076278 0.28313896 0.5000865 0.30700657 2
0.48289123 0.91795087 0.57003814 0.46611717 0.11273487 0.9264289 0.25733513 0.12526532 0.42680278 0.9954094 0.028072387 0.30061212 0.011346248 0.6066095 0.69664 0.44489193 0.5212618 0.73212725 2
0.5499419 0.98860395 0.38153386 0.60142446 0.13119563 0.20884244 0.809848 0.92880213 0.68996924 0.66796595 0.20484136 0.6251135 0.046850577 0.5430816 0.10384935 0.61119336 0.7031752 0.37233484 2
0.62992615 0.008994365 0.57983303 0.7540403 0.32491967 0.3648201 0.093781546 0.69646394 0.074278414 0.8161837 0.84405833 0.5788369 0.09985311 0.812297 0.85827976 0.6048155 0.5273962 0.3803902 2
0.69305825 0.05834421 0.69643795 0.4741315 0.8681949 0.8099912 0.89031714 0.9849345 0.35107782 0.43494385 0.13149594 0.14027369 0.71046144 0.11260537 0.63332105 0.44233042 0.9654426 0.9506728 2
0.9177811 0.31282225 0.6202488 0.38704714 0.4433841 0.893702 0.5003724 0.5547629 0.16601467 0.9119346 0.4093314 0.5630116 0.32152995 0.47643882 0.08498435 0.4861948 0.0672621 0.86360973 2
0.96979964 0.691416 0.52602905 0.082363784 0.104676016 0.7894024 0.8054336 0.6311102 0.5971286 0.29198268 0.4132478 0.65447074 0.8730859 0.07874908 0.57052475 0.6394295 0.6780069 0.9910405 1
0.0012544332 0.93589526 0.7696105 0.792617 0.3531928 0.6674483 0.8161398 0.9641801 0.7112455 0.58409166 0.16529465 0.8093502 0.28760812 0.9918669 0.88992745 0.5300993 0.89822954 0.8802784 2
0.76781434 0.86266637 0.09582814 0.095427684 0.51083285 0.20375551 0.7897354 0.79402435 0.11981703 0.94415927 0.25958207 0.27531773 0.7716145 0.74686664 0.40813372 0.9378594 0.1790987 0.77529645 1
0.8424683 0.12619916 0.58932674 0.6435898 0.71193606 0.54556465 0.36244217 0.37501988 0.62709194 0.2612186 0.14599119 0.2930035 0.1943871 0.9563902 0.06655354 0.3874237 0.35848492 0.20345813 2
0.381992 0.95173454 0.09220911 0.92403114 0.1987906 0.6412327 0.117314965 0.8758363 0.6322732 0.4474581 0.7536777 0.26001826 0.56301725 0.61982906 0.037426196 0.72013307 0.7578401 0.43184575 2
0.97882724 0.14138685 0.9515468 0.090105474 0.016874313 0.25674054 0.0078205215 0.296604 0.73894286 0.975425 0.47222576 0.13355659 0.46909666 0.091388986 0.48792666 0.4043879 0.83378655 0.8584347 2
0.9500458 0.26905495 0.27855474 0.6262701 0.85966307 0.7126928 0.23874813 0.84707856 0.0053256094 0.35953018 0.27337688 0.64998955 0.10838923 0.90133244 0.16645399 0.58527225 0.6242974 0.44129807 2
0.5596478 0.2119791 0.6940737 0.15071797 0.12653762 0.16254522 0.2542312 0.8128825 0.9256247 0.90143853 0.6138462 0.26580915 0.4073085 0.7271836 0.87051266 0.23088825 0.6622402 0.1766938 2
0.086031266 0.077760614 0.058895905 0.43634596 0.3315095 0.7717291 0.67224956 0.29334506 0.051208038 0.643213 0.17485766 0.8369673 0.3955645 0.5614368 0.27982458 0.6319737 0.19566338 0.9988201 2
0.58587605 0.53293794 0.7446647 0.9458122 0.41076672 0.6550214 0.51934606 0.05259608 0.2034528 0.1342724 0.8686579 0.52016044 0.9713574 0.462182 0.3553266 0.41092992 0.080403924 0.3980835 2
0.008640804 0.43252304 0.9982628 0.110170126 0.6710085 0.1708076 0.20766886 0.70307624 0.6111802 0.6326723 0.94830817 0.669069 0.9201494 0.27085853 0.048259363 0.8261944 0.73780495 0.733419 2
0.04939971 0.04927002 0.7592164 0.6645195 0.7740612 0.86397886 0.5967924 0.87941957 0.5878732 0.21285449 0.30970052 0.5881911 0.6718511 0.4379207 0.0830065 0.8781775 0.106693044 0.08555895 2
0.07647446 0.7109557 0.88378775 0.12299682 0.90527755 0.23619315 0.36703324 0.781591 0.3445649 0.81735075 0.7126814 0.5490263 0.85118735 0.30686465 0.20539822 0.6457442 0.88328564 0.7522489 2
0.29059106 0.4660872 0.21437792 0.45062527 0.5243721 0.3962428 0.3309213 0.8615277 0.8244715 0.31336933 0.90287536 0.49335328 0.7993741 0.22122687 0.95761484 0.84444016 0.4189552 0.5852933 2
0.06943848 0.11742003 0.19287948 0.19328697 0.120090105 0.5730272 0.32336476 0.7058694 0.80758363 0.7000055 0.84587383 0.5343973 0.4621617 0.6292707 0.5084038 0.6248569 0.28957802 0.6646562 2
0.37583643 0.3792741 0.41451094 0.9006701 0.70317715 0.41227773 0.48993987 0.12960395 0.31894293 0.93320644 0.7186979 0.17145444 0.80913574 0.26308316 0.91263956 0.5433408 0.9392946 0.31209376 2
0.9150034 0.88998836 0.8094326 0.7608668 0.6880138 0.2628601 0.45178306 0.28777543 0.6211621 0.2710753 0.7611176 0.7342151 0.7899583 0.16769624 0.33388525 0.6733674 0.2390104 0.078373514 1
0.3359945 0.854629 0.7206347 0.13029636 0.3074167 0.2869734 0.52414256 0.5097637 0.3133939 0.918792 0.08939136 0.026184132 0.85573256 0.79339993 0.05983581 0.81448424 0.16791417 0.37160575 2
0.5241301 0.017452432 0.92293215 0.7278692 0.59462273 0.7044749 0.9250704 0.17078917 0.64895666 0.0020147853 0.69664645 0.917204 0.18102786 0.05678039 0.57294595 0.7357565 0.2598465 0.96672106 2
0.5633141 0.7119046 0.58472604 0.0054931925 0.94954246 0.7796101 0.12815185 0.3486965 0.26287857 0.34297758 0.21798785 0.039078616 0.51534164 0.37266847 0.12101311 0.1742245 0.36214608 0.748973 2
0.43032405 0.25560066 0.7630585 0.20847078 0.9593913 0.46613884 0.2763201 0.17314024 0.5781531 0.025777211 0.43222836 0.2505518 0.6496227 0.80543876 0.41950136 0.24185167 0.61652464 0.83064276 2
0.32466188 0.8087965 0.43890956 0.046524614 0.5735555 0.2756376 0.025166145 0.7877894 0.8051435 0.36372876 0.7940992 0.15425359 0.503439 0.75617915 0.5859283 0.65792555 0.23553228 0.96010184 2
0.8682613 0.9093684 0.77375674 0.70260155 0.3402486 0.13593987 0.074363835 0.3342983 0.078311674 0.19453585 0.04190429 0.75868374 0.5174064 0.67761475 0.7397662 0.97270566 0.57913315 0.49494755 1
0.9023171 0.39619577 0.22437312 0.1437714 0.7064878 0.25415304 0.9923513 0.2584234 0.9500309 0.054452516 0.22274716 0.5076832 0.8779137 0.3925598 0.8494369 0.42429763 0.39066356 0.2700858 2
0.9907474 0.61185646 0.20242468 0.23140074 0.049095128 0.1735473 0.33474332 0.9186307 0.43580887 0.012143698 0.6422185 0.53941137 0.6247223 0.2787047 0.68717074 0.029948376 0.9565255 0.59275955 1
0.7047644 0.8282533 0.45462248 0.23583084 0.7527585 0.10013729 0.20352063 0.5114959 0.41064602 0.5705828 0.9651008 0.27822328 0.5345523 0.6721975 0.8621296 0.010162462 0.7139276 0.24589647 2
0.74966633 0.22740947 0.001181094 0.072295286 0.4998996 0.14100866 0.6700438 0.9985065 0.030295972 0.9605729 0.47219062 0.8731038 0.23349737 0.27436554 0.26785567 0.50735706 0.4673921 0.9346943 2
0.7818736 0.36326137 0.11881224 0.66984445 0.16397178 0.42338222 0.6518115 0.54226136 0.116165414 0.12423345 0.31885338 0.766789 0.48563892 0.69047576 0.29483148 0.6866341 0.27484113 0.5750157 2
0.09830031 0.91417706 0.8395365 0.27782515 0.050644476 0.122875266 0.08078603 0.58522874 0.3877475 0.48034656 0.8955123 0.46636516 0.44673547 0.13988815 0.3203591 0.31068072 0.22900096 0.45426804 2
0.24791716 0.2496337 0.64227337 0.5120686 0.53192085 0.58440983 0.30531898 0.30839708 0.9064817 0.30421728 0.49991804 0.08302758 0.6580092 0.83605146 0.15270133 0.33678368 0.81090206 0.04125566 2
0.17936306 0.40409216 0.4167801 0.5977724 0.9055773 0.7512179 0.86557704 0.18633278 0.11036644 0.37231067 0.7018234 0.7448251 0.2724179 0.032835342 0.827268 0.26147857 0.32240754 0.92008185 2
0.37169412 0.30514565 0.608535 0.4034264 0.182833 0.95684546 0.92904055 0.22259259 0.845124 0.7779376 0.057044562 0.049813166 0.98783076 0.78307325 0.28575915 0.10229996 0.3024308 0.2293152 2
0.758867 0.7525639 0.08546592 0.9279654 0.7297064 0.6955303 0.6310808 0.53419876 0.40212336 0.32248268 0.450721 0.15610039 0.73571634 0.6883228 0.18836616 0.7963188 0.6605495 0.9162863 2
0.93731153 0.5258007 0.18534505 0.7491363 0.85048646 0.3930212 0.16192336 0.8250451 0.07126418 0.08148301 0.2844311 0.0024346015 0.13631478 0.8449585 0.19247426 0.3025277 0.15837939 0.4903553 2
0.8176849 0.68056905 0.320277 0.4677483 0.34664765 0.23279665 0.29155025 0.1902478 0.57104844 0.62246364 0.25258264 0.36262566 0.15544799 0.8923212 0.4701851 0.582468 0.34981042 0.69903284 2
