4.2003207 4.2003207 4.2003207 4.200321 4.200321 4.200321 4.2003217 4.2003217 4.200322 4.2003226 4.2003226 4.2003236 4.200324 4.200325 4.200326 4.200327 4.2003284 4.20033 4.200332 4.2003345 4.2003374 4.200341 4.2003455 4.2003508 4.200357 4.2003646 4.200374 4.2003856 4.2003994 4.200416 4.2004366 4.200461 4.200491 4.2005267 4.2005706 4.2006235 4.2006874 4.200765 4.2008595 4.2009735 4.201112 4.201279 4.2014823 4.201728 4.202026 4.2023864 4.2028236 4.2033534 4.203995 4.2047725 4.205714 4.206856 4.2082386 4.2099137 4.2119436 4.2144027 4.2173824 4.2209926 4.225366 4.2306657 4.237086 4.244865 4.2542896 4.2657084 4.2795434 4.2963057 4.316614 4.34122 4.3710313 4.4071503 4.4509115 4.503932 4.5681705 4.6460004 4.7402973 4.854546 4.9929676 5.1606765 5.3638697 5.1606765 4.9929676 4.854546 4.7402973 4.6460004 4.5681705 4.503932 4.4509115 4.4071503 4.3710313 4.34122 4.316614 4.2963057 4.2795434 4.2657084 4.2542896 4.244865 4.237086 4.2306657 4.225366 4.2209926 2
1.5485933 1.5485867 1.5485789 1.5485693 1.5485578 1.5485438 1.548527 1.5485065 1.5484818 1.548452 1.5484159 1.5483723 1.5483196 1.5482557 1.5481786 1.5480852 1.5479723 1.5478358 1.5476708 1.5474713 1.5472299 1.5469381 1.5465851 1.5461583 1.5456421 1.545018 1.5442632 1.5433505 1.5422466 1.5409118 1.5392977 1.5373456 1.5349852 1.5321306 1.5286787 1.5245043 1.5194561 1.5133516 1.5059694 1.4970422 1.4862467 1.4731917 1.4574046 1.4383134 1.4152265 1.3873079 1.3535463 1.3127186 1.2633463 1.3127186 1.3535463 1.3873079 1.4152265 1.4383134 1.4574046 1.4731917 1.4862467 1.4970422 1.5059694 1.5133516 1.5194561 1.5245043 1.5286787 1.5321306 1.5349852 1.5373456 1.5392977 1.5409118 1.5422466 1.5433505 1.5442632 1.545018 1.5456421 1.5461583 1.5465851 1.5469381 1.5472299 1.5474713 1.5476708 1.5478358 1.5479723 1.5480852 1.5481786 1.5482557 1.5483196 1.5483723 1.5484159 1.548452 1.5484818 1.5485065 1.548527 1.5485438 1.5485578 1.5485693 1.5485789 1.5485867 1.5485933 1.5485986 1.5486032 1.5486069 1
9570.319 9570.546 9570.816 9571.139 9571.522 9571.979 9572.522 9573.171 9573.942 9574.861 9575.955 9577.259 9578.811 9580.659 9582.86 9585.482 9588.6045 9592.323 9596.752 9602.026 9608.309 9615.79 9624.699 9635.311 9647.948 9662.999 9680.924 9702.271 9727.695 9757.975 9794.035 9836.982 9888.13 9949.045 10021.592 10107.992 10210.892 10333.439 10479.389 10653.208 10860.22 11106.761 11400.381 11750.069 12166.532 12662.522 13253.224 12662.522 12166.532 11750.069 11400.381 11106.761 10860.22 10653.208 10479.389 10333.439 10210.892 10107.992 10021.592 9949.045 9888.13 9836.982 9794.035 9757.975 9727.695 9702.271 9680.924 9662.999 9647.948 9635.311 9624.699 9615.79 9608.309 9602.026 9596.752 9592.323 9588.6045 9585.482 9582.86 9580.659 9578.811 9577.259 9575.955 9574.861 9573.942 9573.171 9572.522 9571.979 9571.522 9571.139 9570.816 9570.546 9570.319 9570.129 9569.969 9569.834 9569.722 9569.627 9569.547 9569.48 2
75627.68 75627.45 75627.17 75626.805 75626.336 75625.734 75624.97 75623.99 75622.75 75621.16 75619.13 75616.54 75613.234 75609.016 75603.63 75596.76 75587.98 75576.77 75562.48 75544.23 75520.92 75491.18 75453.22 75404.75 75342.89 75263.93 75163.13 75034.47 74870.23 74660.58 74392.97 74051.37 73615.32 73058.72 72348.23 71441.29 70283.61 68805.85 66919.516 68805.85 70283.61 71441.29 72348.23 73058.72 73615.32 74051.37 74392.97 74660.58 74870.23 75034.47 75163.13 75263.93 75342.89 75404.75 75453.22 75491.18 75520.92 75544.23 75562.48 75576.77 75587.98 75596.76 75603.63 75609.016 75613.234 75616.54 75619.13 75621.16 75622.75 75623.99 75624.97 75625.734 75626.336 75626.805 75627.17 75627.45 75627.68 75627.86 75628.0 75628.11 75628.19 75628.26 75628.31 75628.35 75628.38 75628.41 75628.43 75628.445 75628.45 75628.46 75628.47 75628.48 75628.484 75628.484 75628.484 75628.49 75628.49 75628.49 75628.49 75628.49 1
80027.87 80027.86 80027.85 80027.84 80027.836 80027.83 80027.81 80027.8 80027.77 80027.76 80027.73 80027.695 80027.66 80027.61 80027.56 80027.49 80027.42 80027.33 80027.22 80027.09 80026.94 80026.76 80026.55 80026.29 80025.984 80025.62 80025.19 80024.67 80024.06 80023.336 80022.48 80021.445 80020.22 80018.766 80017.03 80014.98 80012.52 80009.61 80006.13 80002.01 79997.1 79991.26 79984.305 79976.04 79966.2 79954.5 79940.586 79924.02 79904.32 79880.88 79852.99 79819.82 79780.35 79733.4 79677.54 79611.086 79532.03 79437.98 79326.086 79192.97 79034.6 78846.195 78622.055 78355.41 78038.17 77660.77 77211.79 76677.64 76042.19 75286.195 74386.81 73316.836 72043.914 70529.55 68727.945 66584.625 68727.945 70529.55 72043.914 73316.836 74386.81 75286.195 76042.19 76677.64 77211.79 77660.77 78038.17 78355.41 78622.055 78846.195 79034.6 79192.97 79326.086 79437.98 79532.03 79611.086 79677.54 79733.4 79780.35 79819.82 1
34.65431 35.104824 35.680798 36.41716 37.35858 38.562157 40.1009 42.068134 44.583187 47.79861 44.583187 42.068134 40.1009 38.562157 37.35858 36.41716 35.680798 35.104824 34.65431 34.30192 34.02629 33.810696 33.642063 33.51016 33.406986 33.326286 33.263165 33.21379 33.17517 33.144966 33.121338 33.102856 33.0884 33.077095 33.06825 33.061333 33.05592 33.05169 33.048378 33.045788 33.043762 33.04218 33.04094 33.03997 33.03921 33.03862 33.038155 33.037792 33.03751 33.03729 33.037113 33.03698 33.036873 33.03679 33.036724 33.036674 33.036633 33.036602 33.03658 33.03656 33.036545 33.036533 33.036522 33.036514 33.03651 33.036507 33.036503 33.0365 33.0365 33.036495 33.036495 33.036495 33.036495 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 33.03649 2
120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91405 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91404 120.91403 120.91403 120.914024 120.914024 120.91402 120.91401 120.914 120.91399 120.91397 120.91395 120.91392 120.91389 120.91384 120.91378 120.91371 120.91362 120.9135 120.91335 120.913155 120.91291 120.9126 120.9122 120.91169 120.91104 120.91021 120.90915 120.9078 120.906075 120.90387 120.90106 120.89748 120.8929 120.887054 120.8796 120.87009 120.85794 120.842445 120.82266 120.797424 120.76521 120.7241 120.67163 120.60467 120.51921 120.41015 120.270966 120.09333 119.86664 119.57732 119.208084 118.73686 118.135475 117.36798 116.38848 115.13842 113.54307 111.50705 108.90864 105.59249 101.360344 95.9592 101.360344 105.59249 108.90864 111.50705 113.54307 115.13842 116.38848 117.36798 118.135475 118.73686 119.208084 1
1776.2777 1776.2822 1776.288 1776.2953 1776.3046 1776.3163 1776.3313 1776.3502 1776.3744 1776.405 1776.4438 1776.4932 1776.5558 1776.6353 1776.7362 1776.8644 1777.0271 1777.2336 1777.4958 1777.8287 1778.2515 1778.7881 1779.4692 1780.3342 1781.4323 1782.8263 1784.5962 1786.8431 1789.6958 1793.3175 1797.9154 1803.7528 1811.1638 1820.5728 1832.5178 1847.6831 1866.9364 1891.3799 1922.4126 1961.8108 1922.4126 1891.3799 1866.9364 1847.6831 1832.5178 1820.5728 1811.1638 1803.7528 1797.9154 1793.3175 1789.6958 1786.8431 1784.5962 1782.8263 1781.4323 1780.3342 1779.4692 1778.7881 1778.2515 1777.8287 1777.4958 1777.2336 1777.0271 1776.8644 1776.7362 1776.6353 1776.5558 1776.4932 1776.4438 1776.405 1776.3744 1776.3502 1776.3313 1776.3163 1776.3046 1776.2953 1776.288 1776.2822 1776.2777 1776.274 1776.2712 1776.269 1776.2673 1776.266 1776.2649 1776.264 1776.2633 1776.2628 1776.2625 1776.2621 1776.2618 1776.2616 1776.2615 1776.2614 1776.2612 1776.2611 1776.2611 1776.261 1776.261 1776.261 2
44946.348 44946.41 44946.484 44946.57 44946.676 44946.8 44946.95 44947.125 44947.336 44947.59 44947.89 44948.254 44948.684 44949.2 44949.812 44950.543 44951.418 44952.465 44953.71 44955.203 44956.98 44959.105 44961.64 44964.664 44968.28 44972.594 44977.746 44983.9 44991.242 45000.01 45010.484 45022.984 45037.91 45055.73 45077.008 45102.41 45132.742 45168.957 45212.2 45263.824 45325.465 45399.062 45486.934 45591.848 45717.113 45866.676 46045.246 46258.453 46513.016 46816.957 47179.848 47613.13 48130.45 48748.11 49485.58 50366.086 51417.38 52672.59 54171.26 52672.59 51417.38 50366.086 49485.58 48748.11 48130.45 47613.13 47179.848 46816.957 46513.016 46258.453 46045.246 45866.676 45717.113 45591.848 45486.934 45399.062 45325.465 45263.824 45212.2 45168.957 45132.742 45102.41 45077.008 45055.73 45037.91 45022.984 45010.484 45000.01 44991.242 44983.9 44977.746 44972.594 44968.28 44964.664 44961.64 44959.105 44956.98 44955.203 44953.71 44952.465 2
4908.5757 4908.5493 4908.517 4908.478 4908.43 4908.371 4908.299 4908.2104 4908.102 4907.969 4907.806 4907.607 4907.3623 4907.063 4906.696 4906.246 4905.6953 4905.02 4904.193 4903.179 4901.9365 4900.4146 4898.5493 4896.264 4893.4634 4890.032 4885.827 4880.675 4874.362 4866.6255 4857.1465 4845.531 4831.2983 4813.858 4792.488 4766.3022 4734.216 4694.899 4646.722 4587.689 4515.353 4426.717 4318.1064 4185.022 4021.9478 3822.126 3577.2751 3822.126 4021.9478 4185.022 4318.1064 4426.717 4515.353 4587.689 4646.722 4694.899 4734.216 4766.3022 4792.488 4813.858 4831.2983 4845.531 4857.1465 4866.6255 4874.362 4880.675 4885.827 4890.032 4893.4634 4896.264 4898.5493 4900.4146 4901.9365 4903.179 4904.193 4905.02 4905.6953 4906.246 4906.696 4907.063 4907.3623 4907.607 4907.806 4907.969 4908.102 4908.2104 4908.299 4908.371 4908.43 4908.478 4908.517 4908.5493 4908.5757 4908.5967 4908.6143 4908.6284 4908.64 4908.6494 4908.657 4908.6636 1
22160.844 22160.857 22160.873 22160.89 22160.912 22160.938 22160.965 22161.0 22161.04 22161.086 22161.143 22161.207 22161.281 22161.371 22161.475 22161.596 22161.738 22161.906 22162.102 22162.332 22162.6 22162.916 22163.285 22163.719 22164.229 22164.824 22165.521 22166.34 22167.3 22168.426 22169.744 22171.29 22173.102 22175.225 22177.715 22180.633 22184.053 22188.062 22192.762 22198.271 22204.729 22212.299 22221.172 22231.572 22243.764 22258.055 22274.807 22294.443 22317.46 22344.44 22376.066 22413.139 22456.594 22507.53 22567.238 22637.227 22719.268 22815.434 22928.158 23060.293 23215.178 23396.734 23609.55 23859.012 24151.428 24494.191 24895.977 25366.943 25919.004 25366.943 24895.977 24494.191 24151.428 23859.012 23609.55 23396.734 23215.178 23060.293 22928.158 22815.434 22719.268 22637.227 22567.238 22507.53 22456.594 22413.139 22376.066 22344.44 22317.46 22294.443 22274.807 22258.055 22243.764 22231.572 22221.172 22212.299 22204.729 22198.271 22192.762 22188.062 2
1.8763247 1.8772017 1.8783141 1.8797251 1.8815148 1.8837847 1.8866639 1.8903158 1.8949476 1.9008228 1.9082745 1.9177262 1.9297144 1.9449201 1.9642065 1.988669 2.0196967 2.0590513 2.108968 2.172281 2.2525856 2.3544421 2.2525856 2.172281 2.108968 2.0590513 2.0196967 1.988669 1.9642065 1.9449201 1.9297144 1.9177262 1.9082745 1.9008228 1.8949476 1.8903158 1.8866639 1.8837847 1.8815148 1.8797251 1.8783141 1.8772017 1.8763247 1.8756331 1.875088 1.8746581 1.8743193 1.874052 1.8738414 1.8736753 1.8735445 1.8734412 1.8733598 1.8732957 1.8732451 1.8732052 1.8731737 1.8731489 1.8731294 1.873114 1.8731018 1.8730923 1.8730848 1.8730788 1.873074 1.8730704 1.8730675 1.8730651 1.8730633 1.8730619 1.8730608 1.8730599 1.8730592 1.8730587 1.8730582 1.8730578 1.8730576 1.8730574 1.8730572 1.8730571 1.873057 1.8730569 1.8730569 1.8730568 1.8730568 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 1.8730567 2
76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.114555 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11455 76.11454 76.11454 76.11453 76.114525 76.114525 76.11451 76.1145 76.11449 76.11447 76.11444 76.11441 76.11437 76.11433 76.11426 76.114174 76.114075 76.11394 76.11376 76.11354 76.11326 76.1129 76.112434 76.11184 76.111084 76.11011 76.108864 76.10727 76.10523 76.10262 76.09928 76.095 76.08952 76.082504 76.073524 76.062035 76.04732 76.02848 76.004364 75.973495 75.93397 75.88338 75.8186 75.73569 75.62953 75.493645 75.31968 75.09698 74.811874 74.44689 73.97965 73.3815 72.61577 71.63548 70.380554 68.774025 66.71738 64.0845 60.713963 64.0845 66.71738 68.774025 70.380554 71.63548 72.61577 73.3815 73.97965 74.44689 74.811874 75.09698 75.31968 75.493645 75.62953 75.73569 75.8186 75.88338 75.93397 1
180.12839 180.11652 180.10211 180.08464 180.06343 180.0377 180.00648 179.96861 179.92267 179.8669 179.79926 179.71716 179.61757 179.49672 179.3501 179.1722 178.95633 178.69443 178.37665 177.99107 177.52325 176.95563 176.2669 175.43126 174.41734 173.18712 171.69446 169.88336 167.6859 165.01965 161.7846 157.85942 153.09688 147.31833 140.30702 131.79999 121.47812 108.95428 121.47812 131.79999 140.30702 147.31833 153.09688 157.85942 161.7846 165.01965 167.6859 169.88336 171.69446 173.18712 174.41734 175.43126 176.2669 176.95563 177.52325 177.99107 178.37665 178.69443 178.95633 179.1722 179.3501 179.49672 179.61757 179.71716 179.79926 179.8669 179.92267 179.96861 180.00648 180.0377 180.06343 180.08464 180.10211 180.11652 180.12839 180.13817 180.14622 180.15288 180.15836 180.16287 180.1666 180.16966 180.17218 180.17427 180.17598 180.1774 180.17856 180.17952 180.18031 180.18097 180.1815 180.18195 180.18231 180.18262 180.18286 180.18307 180.18324 180.18338 180.18349 180.1836 1
36499.81 36472.523 36437.996 36394.3 36339.008 36269.04 36180.496 36068.45 35926.656 35747.227 35520.168 35232.832 34869.223 34409.094 33826.82 33089.98 32157.545 30977.588 32157.545 33089.98 33826.82 34409.094 34869.223 35232.832 35520.168 35747.227 35926.656 36068.45 36180.496 36269.04 36339.008 36394.3 36437.996 36472.523 36499.81 36521.367 36538.406 36551.87 36562.51 36570.918 36577.562 36582.816 36586.965 36590.242 36592.832 36594.883 36596.5 36597.777 36598.79 36599.586 36600.22 36600.715 36601.11 36601.42 36601.668 36601.863 36602.016 36602.137 36602.234 36602.31 36602.367 36602.414 36602.453 36602.484 36602.508 36602.523 36602.54 36602.55 36602.56 36602.566 36602.574 36602.58 36602.582 36602.582 36602.586 36602.586 36602.59 36602.59 36602.59 36602.59 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 36602.594 1
19.08736 19.088728 19.090364 19.092325 19.094671 19.09748 19.100845 19.104874 19.109697 19.11547 19.122385 19.130661 19.140572 19.152437 19.166643 19.183651 19.204016 19.228397 19.25759 19.29254 19.334385 19.384485 19.444471 19.51629 19.602278 19.705229 19.82849 19.976068 20.152761 20.364311 20.617598 20.920853 21.283934 21.718645 22.239115 22.862265 23.608349 22.862265 22.239115 21.718645 21.283934 20.920853 20.617598 20.364311 20.152761 19.976068 19.82849 19.705229 19.602278 19.51629 19.444471 19.384485 19.334385 19.29254 19.25759 19.228397 19.204016 19.183651 19.166643 19.152437 19.140572 19.130661 19.122385 19.11547 19.109697 19.104874 19.100845 19.09748 19.094671 19.092325 19.090364 19.088728 19.08736 19.086218 19.085264 19.084467 19.083801 19.083246 19.08278 19.082394 19.08207 19.081799 19.081573 19.081385 19.081226 19.081095 19.080986 19.080893 19.080816 19.080753 19.0807 19.080654 19.080618 19.080585 19.08056 19.080538 19.08052 19.080505 19.080492 19.080482 2
