1.1321076 2.920324 8.951078 7.2485833 5.0336804 -1.8460796 -1.3627774 -1.8248236 0.352292 0.5241729 0.59900385 0.67438984 2
7.021362 4.374294 4.775904 8.838426 3.3358574 -0.9623918 -1.407627 -0.96583873 0.7110995 0.6253638 0.46833497 0.89514303 2
4.952241 8.088673 8.883319 5.694557 5.0672956 -1.6814142 -1.8770612 -1.5088203 0.30566204 0.30790386 0.8898939 0.8794279 2
4.1428304 2.4390893 1.2904559 9.456443 3.9347959 -1.4692987 -1.7669413 -0.69855595 0.80075675 0.84080714 0.91783345 0.7939818 1
9.346126 7.9200296 2.3352764 3.2691813 4.581174 -1.1067526 -1.7470776 -1.7273436 0.83607626 0.71325356 0.16151786 0.5159833 2
3.9319537 9.18089 6.0644803 6.2921476 5.3639965 -1.6950849 -1.8802732 -1.7886382 0.83726364 0.61178064 0.21069229 0.6974653 2
8.676894 5.5833254 4.9254017 7.356212 2.8282473 -1.396732 -0.9292896 -0.50222576 0.5950034 0.98365074 0.24557118 0.4541555 2
7.383177 5.2531734 0.92451656 0.7448994 3.9761047 -1.4292188 -1.4249511 -1.1219348 0.42551365 0.5611657 0.13962735 0.07675068 1
4.541829 1.9698616 8.513193 7.5620356 4.3628345 -1.6264137 -1.7617313 -0.9746897 0.4097851 0.12139737 0.1658879 0.45798212 1
5.9731865 6.0431185 5.996045 1.0769396 3.8282182 -0.98954916 -1.0790257 -1.7596432 0.35047492 0.1281544 0.5488609 0.50397426 1
7.253346 7.7335167 1.6210908 7.89061 3.5672402 -1.3778547 -1.4495323 -0.7398532 0.9360875 0.92772233 0.8242216 0.10047173 2
6.1924815 2.5338774 1.6623797 5.1639237 3.462392 -1.3559537 -1.4328456 -0.6735927 0.16827703 0.40849483 0.3285415 0.25358585 1
5.8956933 1.0963019 1.3117318 8.777868 4.0691695 -1.0631392 -1.3744267 -1.6316037 0.8677906 0.14183885 0.34326243 0.7118986 2
0.72707677 6.4255543 6.269094 0.78691083 2.913179 -1.1878661 -0.68773454 -1.0375782 0.4714421 0.061328847 0.22190502 0.6476168 1
1.8078188 7.0203557 6.676929 5.169648 3.6722877 -1.1884706 -0.81916374 -1.6646533 0.12765773 0.16012743 0.171724 0.8384035 1
9.034146 1.071635 5.478342 9.412525 3.4051394 -1.1632526 -1.6539545 -0.58793247 0.25360888 0.7786705 0.28702557 0.22163136 1
4.477896 2.1595814 3.576897 1.7958459 2.9517722 -1.5403693 -0.88220483 -0.52919817 0.7025992 0.3978605 0.78509647 0.64362955 2
3.4325485 0.9440684 3.3247714 7.7353563 4.1346245 -1.4959491 -1.39869 -1.2399852 0.40897372 0.39222607 0.33090872 0.655999 1
4.780713 8.453342 2.755188 4.249789 4.1121044 -1.1541575 -1.158403 -1.799544 0.063362196 0.9875073 0.79191226 0.2926344 2
9.93605 4.4065413 6.8254824 4.8551364 4.1495337 -0.96299696 -1.4916451 -1.6948919 0.9556176 0.7875574 0.66785175 0.6371857 2
3.6990955 7.88069 8.2912445 2.371238 3.3741803 -0.59045184 -1.579171 -1.2045574 0.27561262 0.08210561 0.6621426 0.061665345 1
9.853462 7.1810226 1.6890838 1.705492 2.388584 -0.67675805 -0.510618 -1.201208 0.9536206 0.6577518 0.7882643 0.08265964 2
7.2129674 3.8157198 8.866208 6.517757 2.7964003 -1.6524649 -0.5471513 -0.59678406 0.41799304 0.058523018 0.578286 0.3144341 2
9.65992 5.012119 0.7911747 7.4372373 3.8865795 -1.6822522 -1.0699143 -1.1344131 0.3543854 0.77899855 0.31503448 0.6384211 2
2.4822028 2.9844034 4.9337854 1.8918126 2.621804 -0.91037303 -0.8479042 -0.86352664 0.31641403 0.598836 0.26395303 0.8883161 1
1.4921887 9.797093 2.5528107 7.1946964 3.8489933 -1.8514938 -1.4140362 -0.5834634 0.7994815 0.6543331 0.3216378 0.26878968 1
8.23422 8.835257 1.5993454 7.620401 3.9809601 -1.6546556 -0.6000655 -1.7262388 0.8121499 0.1438505 0.9801089 0.65409523 2
4.861903 6.145345 8.811622 9.242128 3.005182 -1.5895944 -0.81425506 -0.6013326 0.22349815 0.14803372 0.6879159 0.9032219 2
4.0440707 8.7379675 0.8965892 8.462014 3.5430548 -1.6522743 -0.58377445 -1.3070061 0.7775717 0.45266047 0.5375675 0.75584793 2
4.1305933 6.002096 1.6551735 1.5487729 2.82288 -1.1477547 -1.0153657 -0.65975964 0.78316116 0.7055857 0.3640663 0.61782616 2
3.8665273 2.6858478 8.289289 4.766986 3.961429 -0.7634827 -1.9651852 -1.2327614 0.7816534 0.832337 0.8629329 0.23828238 2
9.234696 5.407559 3.7615993 5.172468 2.7281685 -0.55040765 -1.5538809 -0.6238798 0.62520695 0.08942212 0.072008096 0.17263629 1
8.394045 5.7486925 1.9725285 5.568567 3.3690956 -0.66404456 -1.3493186 -1.3557324 0.78208405 0.36754882 0.21863875 0.13318199 2
4.352223 4.9595156 7.129657 3.80155 4.2773128 -1.5514187 -1.2169046 -1.5089892 0.7992121 0.6263407 0.760879 0.5048799 2
7.6607957 1.3003168 7.646442 6.778355 3.6613035 -1.31537 -1.8260114 -0.519922 0.54883707 0.17985514 0.5283815 0.7223531 2
9.818128 0.51159716 8.588987 5.260072 3.3956363 -1.107857 -1.4786769 -0.8091023 0.93128735 0.59996253 0.29164332 0.38429463 2
0.50401425 1.142094 6.6514263 4.5272274 4.328156 -1.748323 -1.8235576 -0.7562755 0.12938774 0.22529548 0.31279704 0.6584538 1
6.5877433 8.552775 6.716961 7.917409 3.8886967 -1.4162438 -0.75260377 -1.7198491 0.54391736 0.58477646 0.9708928 0.72717226 2
9.285754 1.0522548 3.344555 8.79104 3.424644 -0.98973835 -0.6939162 -1.7409896 0.89094925 0.17938897 0.70415837 0.70623904 2
5.1502075 6.9703774 9.904062 1.0848281 4.2749143 -1.5620886 -1.0797198 -1.6331056 0.6905854 0.6823934 0.8081175 0.48122907 2
6.7452145 3.127123 3.9271653 7.7579885 3.4084594 -0.8462312 -0.6883768 -1.8738513 0.7578667 0.83228576 0.37949353 0.24266891 2
4.729798 8.434741 2.2072806 9.001136 4.2088647 -1.8946164 -0.98443747 -1.3298109 0.5296853 0.39681152 0.5808409 0.9790858 2
9.970413 5.9685817 2.3426232 3.0835161 3.7721083 -1.5460626 -0.9647705 -1.2612752 0.42714185 0.9723746 0.3873676 0.9038358 2
2.9180496 1.4927887 8.634377 3.289806 3.9288223 -1.5807686 -0.7357089 -1.6123449 0.3158256 0.81787246 0.7620992 0.27803287 1
4.98525 5.3163066 2.6232297 6.9079256 3.5400589 -0.5422703 -1.849743 -1.1480455 0.9552317 0.16137443 0.31809208 0.9539967 2
7.4763713 5.7114067 7.3825526 9.377522 2.844125 -1.0592327 -0.69367963 -1.0912126 0.17115569 0.51148397 0.83533484 0.5190068 2
3.9898505 9.545989 1.2191374 7.3544583 3.965101 -0.58725893 -1.5457046 -1.8321373 0.44292787 0.6121555 0.30439672 0.19983743 1
4.557617 4.3113265 5.6138434 9.259617 3.85207 -1.0632671 -0.9508334 -1.8379697 0.9751593 0.957579 0.38614634 0.51568466 2
4.6145372 1.4514856 1.4426376 5.041855 4.482075 -1.6942601 -1.3116577 -1.4761573 0.62916327 0.19814958 0.1484541 0.386784 1
5.341406 7.4387913 7.636587 3.312985 4.3668313 -1.8761383 -1.1148465 -1.3758463 0.3788461 0.8964043 0.4780296 0.7346246 2
9.645392 7.9032354 8.773079 5.9836445 3.8728755 -1.7795639 -1.2995634 -0.79374814 0.94456446 0.65879637 0.10906883 0.47916788 2
9.855053 5.029481 4.6599793 8.813893 4.7783937 -1.9633633 -1.5098321 -1.3051984 0.18980207 0.9121711 0.9943934 0.67417663 2
6.126846 2.4620514 5.5931306 1.741641 3.6540196 -1.2748201 -1.2878289 -1.0913707 0.5686038 0.5750001 0.29368263 0.6960363 1
6.512506 1.0700517 3.42184 7.3901353 3.7427742 -1.5059986 -1.175246 -1.0615296 0.80360997 0.6338885 0.745796 0.7809033 2
4.779005 6.9647427 5.567313 5.551938 2.9865353 -1.4049312 -0.57367146 -1.0079328 0.38029948 0.18789983 0.4578569 0.37660164 2
5.952266 3.2645612 7.9735775 9.439797 3.9636254 -1.2894056 -1.4274249 -1.2467949 0.1200521 0.09912655 0.145885 0.1387653 1
4.0205197 0.97073346 3.6117177 3.0773683 3.4956272 -0.81944555 -0.9653436 -1.710838 0.56696343 0.7380871 0.9198925 0.43535754 2
8.892234 2.770427 4.1279254 8.729575 4.853123 -1.8307161 -1.6777747 -1.3446324 0.1966569 0.21301007 0.72270447 0.7992468 2
8.13734 6.5418553 0.9525496 7.273395 3.6006968 -1.1984559 -0.6741481 -1.7280927 0.45914263 0.92564994 0.06874668 0.3523894 2
9.395142 2.2962315 7.447199 3.3049479 3.6822066 -1.0588921 -1.3477869 -1.2755275 0.6304388 0.34879833 0.059332445 0.8296959 1
2.9360387 3.849926 0.6377529 9.265647 3.460467 -1.5250046 -1.383955 -0.5515075 0.7459668 0.9033236 0.081326276 0.73720527 2
6.8716497 8.828911 0.8135694 2.2296658 3.8390403 -1.796788 -0.8084319 -1.2338206 0.97609943 0.54875237 0.3130126 0.102243006 2
9.205912 8.750653 1.2271637 9.28468 4.462871 -1.7487605 -0.73800355 -1.9761072 0.10462629 0.58421314 0.21371621 0.73896366 2
4.6192694 2.944154 9.971023 1.6817888 3.7439682 -1.1343077 -1.1813127 -1.4283478 0.36721528 0.096992366 0.9171058 0.52363026 1
9.031281 5.5010543 4.796721 1.1083548 5.0433807 -1.8418857 -1.4824446 -1.7190504 0.8803371 0.33743998 0.58695596 0.8228641 2
2.3792987 1.5419261 7.172146 1.828134 3.6999319 -0.86377305 -1.5764092 -1.2597495 0.87938803 0.9716545 0.71559876 0.96113586 1
2.855677 9.972661 4.7772484 7.9024396 3.9968677 -1.1754751 -1.2761139 -1.5452788 0.841682 0.6302218 0.22085686 0.82576 2
9.280678 8.861563 4.5999637 8.228106 4.7278285 -1.2708102 -1.4611046 -1.9959137 0.9023338 0.22785552 0.95198953 0.82373875 2
9.652791 8.389755 5.1229973 0.8895025 3.282149 -0.5865418 -1.4241164 -1.2714909 0.8666313 0.66059476 0.9456023 0.9886476 2
1.5570284 8.975725 9.898067 7.303489 4.1037736 -0.6713352 -1.8473248 -1.5851135 0.89036006 0.061630897 0.68487245 0.4888669 1
9.800318 3.3720193 5.0565825 6.0895457 4.087553 -0.74978805 -1.5024444 -1.8353205 0.2807668 0.35124213 0.4509511 0.8098773 2
1.0476873 7.95768 9.286939 6.7066073 4.2753506 -1.0827899 -1.8391805 -1.35338 0.4173315 0.8111163 0.8341017 0.7586166 2
8.380489 4.6302767 2.334365 4.934137 2.426991 -0.66538084 -0.9521393 -0.8094709 0.5606797 0.15321878 0.3687677 0.22605963 1
7.344368 8.525591 6.803521 2.915511 3.0282116 -1.0183407 -0.75459653 -1.2552744 0.7635293 0.91000223 0.97581387 0.14697073 2
3.3333802 6.1165133 9.381113 9.239545 3.134741 -1.3727584 -0.8957396 -0.8662431 0.22501014 0.078571126 0.48613662 0.2609636 1
9.993046 3.0810533 3.462211 4.3925276 3.9462152 -1.4030255 -1.4502863 -1.0929036 0.5148837 0.4207685 0.89652747 0.053899486 1
5.477517 2.019078 8.535652 4.6047435 2.6997952 -0.6961325 -0.6464683 -1.3571945 0.2412457 0.88947487 0.19099078 0.86672944 2
0.6301155 1.4913667 3.456796 5.0062084 4.558808 -1.973317 -1.9881626 -0.59732825 0.30436078 0.29641515 0.2220074 0.17792247 1
7.158136 6.8699813 2.7893996 5.599288 3.26545 -1.9849283 -0.70331323 -0.5772084 0.86398983 0.45587337 0.8939174 0.62665343 2
0.86708784 2.800534 9.072752 5.5363884 4.2286887 -1.235136 -1.037812 -1.9557407 0.7522311 0.6231797 0.6084079 0.36398473 1
9.579292 3.6208384 6.801959 7.4962816 3.6695204 -1.1979594 -1.4652332 -1.0063277 0.7249274 0.7161532 0.94527507 0.6530229 2
9.455978 4.6259055 7.236909 1.6432266 4.528544 -1.8681031 -1.9542931 -0.7061476 0.63193744 0.67198944 0.8588687 0.6000907 2
6.84901 3.4819267 2.6114857 1.8399583 4.4830756 -1.8965783 -1.8832036 -0.70329344 0.22624746 0.70780253 0.56251365 0.8059629 1
1.2281504 2.095974 3.7772834 8.228702 3.9779449 -1.4050424 -1.4487166 -1.1241857 0.9343112 0.28112087 0.38057733 0.15862595 1
4.9139547 8.077516 5.161089 6.1740813 3.641994 -1.061981 -1.7302133 -0.84979975 0.3532556 0.31332982 0.534617 0.36486155 2
4.9135613 6.257177 1.2176962 2.2747872 3.1198795 -1.3399159 -1.0131484 -0.7668151 0.3725869 0.6990705 0.22243865 0.7321058 2
4.4995694 4.825975 0.56329083 0.7664067 4.5320315 -1.6384152 -1.8758409 -1.0177754 0.44232285 0.12909207 0.35099372 0.6336419 1
2.5706332 5.440082 4.4766307 9.525871 4.7276907 -1.7522414 -1.1289169 -1.8465323 0.7126957 0.72259223 0.1403025 0.7354667 2
6.786577 2.3659973 7.785378 5.4605675 2.8549697 -1.0680226 -1.068014 -0.7189332 0.3398279 0.21855618 0.9504193 0.6863988 2
1.8356448 3.8649082 6.6032767 2.6737647 3.9088366 -1.286522 -0.8739163 -1.7483983 0.9898185 0.1921193 0.5467169 0.2708805 1
1.9578534 4.1071105 8.167616 5.0076365 3.085177 -1.1165764 -1.029596 -0.9390044 0.6295393 0.98451924 0.8974305 0.1208408 2
9.416806 0.5053715 3.1128042 6.076201 3.332914 -1.3615786 -1.1898342 -0.78150123 0.5301584 0.9686731 0.45611843 0.41522714 1
1.530676 1.7013971 1.281309 9.896955 2.931536 -0.54981154 -1.5952376 -0.78648686 0.74252784 0.12300934 0.77004516 0.8495189 1
2.957239 7.9893746 3.8034506 3.5383773 4.561326 -1.5586252 -1.6204635 -1.3822372 0.7012051 0.646816 0.28025508 0.8502903 2
3.3786294 4.329276 3.978647 4.4964747 3.5909019 -1.5957017 -0.6370567 -1.3581433 0.49696174 0.13669382 0.19750373 0.95876455 2
7.9836965 5.0139246 8.832001 1.0964136 4.04338 -1.2394409 -1.7798787 -1.0240601 0.79856664 0.46887174 0.647609 0.9538678 2
5.276402 5.930144 3.8247476 2.93577 4.1244 -1.260996 -1.403773 -1.4596313 0.6938141 0.62510586 0.41277134 0.64678407 2
4.893077 2.641069 5.866702 6.666353 3.1574934 -1.0654098 -1.5283195 -0.5637641 0.442708 0.4632363 0.07441112 0.08258261 1
6.8436394 6.2580805 9.24469 7.946347 4.2440763 -1.0360047 -1.999034 -1.2090375 0.39420924 0.69732094 0.87644446 0.3455466 2
6.809078 3.9956648 7.927779 2.586315 2.8654127 -0.83175635 -0.97557056 -1.0580857 0.46939617 0.5004619 0.7028453 0.8586613 2
8.147878 6.1597753 7.1794844 2.3320928 3.2002728 -0.5293858 -1.1497867 -1.5211003 0.2304383 0.41346323 0.5189023 0.6438774 2
6.5640373 7.9145055 8.441084 4.6284866 4.1810665 -0.6710497 -1.9279563 -1.5820607 0.66010165 0.381958 0.7959725 0.9320779 2
6.061601 9.76427 1.6703019 2.426326 4.781218 -1.2950728 -1.8466786 -1.6394666 0.50196564 0.6910368 0.3454292 0.87204814 1
2.3831038 7.63522 3.941885 3.4583395 4.1692433 -0.66097265 -1.91474 -1.5935305 0.515185 0.34266555 0.39960995 0.50688833 1
1.9998446 1.8750412 0.84464604 9.997448 4.743723 -1.8111295 -1.2432245 -1.6893692 0.93475586 0.5025395 0.63088256 0.65162903 1
4.045644 2.3926635 1.2051914 5.7783213 3.777322 -1.1159521 -1.6844194 -0.9769506 0.33104613 0.29293072 0.33629635 0.9390501 2
8.940429 7.3526554 8.2245 8.348262 2.4013565 -0.7619183 -0.52984506 -1.1095932 0.674893 0.29882276 0.7108199 0.8772791 2
3.888547 5.5510383 5.851619 3.591325 2.5965025 -1.330764 -0.66121876 -0.60451967 0.4573012 0.77753556 0.38924113 0.09799439 2
3.8539426 4.433751 2.1168303 2.976587 3.541805 -0.96598744 -0.9530015 -1.622816 0.881635 0.30390507 0.12774515 0.28559324 1
7.9614844 3.8810303 7.3596597 7.016825 3.6753414 -0.50158054 -1.8764316 -1.2973293 0.31135988 0.36631733 0.9485523 0.8871824 2
8.7588415 6.6029916 5.5915666 5.428185 3.8720603 -1.067668 -0.8708454 -1.9335469 0.78289706 0.8398789 0.050053693 0.13577932 2
1.0318358 8.849807 1.7638274 3.269297 4.621672 -1.021097 -1.9271979 -1.6733775 0.25725797 0.5315837 0.64360833 0.67874944 1
2.966818 8.998693 4.6453257 3.6649182 3.7621024 -0.83948666 -1.5252346 -1.3973811 0.31693885 0.75339174 0.6833335 0.66581655 2
4.006571 1.202984 9.731351 4.059511 3.9321918 -1.0861768 -1.6713426 -1.1746725 0.7305223 0.20868462 0.35754165 0.7326496 1
8.945908 3.8490705 4.8443995 6.1831164 4.7577357 -1.4442185 -1.483194 -1.8303233 0.49932742 0.6905473 0.99456835 0.39415243 2
8.587775 6.447324 1.0140682 7.625135 4.264673 -1.4032282 -1.6601917 -1.2012535 0.08784676 0.48445386 0.13438848 0.36420372 1
5.652686 5.8647785 5.274589 7.2338037 5.0276976 -1.8772961 -1.244998 -1.9054034 0.6934769 0.7557813 0.4879175 0.59066606 2
0.74388075 7.4349523 4.1309915 7.110282 4.230737 -1.303859 -1.2328819 -1.6939963 0.9470788 0.4600252 0.6105337 0.32097605 1
3.1400318 3.7620378 7.5947075 9.628539 3.4313805 -0.5521553 -0.9047238 -1.9745014 0.49250248 0.24088787 0.96400493 0.18782516 2
5.6906486 5.8063755 6.26519 1.1518432 5.556216 -1.8665279 -1.7928191 -1.8968686 0.27120858 0.72108203 0.71327317 0.97582424 2
3.3777056 2.7472105 6.474134 5.1814566 4.684454 -1.4503318 -1.8704354 -1.3636869 0.06950149 0.73841393 0.35746878 0.695367 2
0.86055136 2.2573824 3.2236028 1.2415677 3.6310134 -0.8749037 -1.8819164 -0.87419325 0.12502727 0.28477305 0.5842704 0.66344655 1
1.9565659 4.901684 4.36097 5.0392227 3.402794 -1.3070749 -1.5214255 -0.57429343 0.42916894 0.48397452 0.5696993 0.41930273 2
1.799947 1.1598263 1.7288135 7.38786 3.079941 -1.2841465 -0.90929717 -0.88649726 0.41293722 0.827547 0.11678409 0.67123663 1
2.9740603 4.007252 9.682443 1.8945924 3.706169 -1.6110437 -0.64633715 -1.448788 0.32516855 0.2356283 0.17791943 0.8937194 1
1.305661 6.839273 7.3766365 1.8437872 4.4092593 -1.7706423 -0.9487204 -1.689897 0.99870944 0.36732602 0.31148648 0.3872811 1
4.4697523 2.990609 4.9399843 4.2063603 3.9882 -0.9220803 -1.4950992 -1.5710205 0.36094743 0.33207443 0.117267914 0.16504747 1
7.521978 7.032039 1.0003932 1.920542 4.4807997 -1.4935935 -1.6557591 -1.3314469 0.77243096 0.0884127 0.86985314 0.43458802 1
9.420683 2.8762157 9.764871 2.7860224 3.2158716 -1.2163715 -1.1164958 -0.8830042 0.8263786 0.13588834 0.7280378 0.39948598 2
3.5484498 7.8551235 9.389112 9.009674 4.270296 -0.6615572 -1.8933884 -1.7153502 0.75356275 0.30892143 0.7059978 0.2317505 2
7.298726 2.0219998 2.3502345 2.5165536 3.4523494 -0.5841333 -1.456183 -1.4120331 0.49531996 0.085914455 0.15043339 0.6330459 1
6.2191725 8.287711 8.980365 6.431874 3.8769708 -1.9127216 -0.75722337 -1.2070256 0.053025078 0.7650768 0.62917364 0.8845713 2
3.171357 0.74037284 9.880279 1.1489148 5.4828234 -1.984226 -1.5284244 -1.970173 0.05694173 0.8082851 0.90738416 0.12688397 1
4.307017 4.062581 6.352818 8.208031 3.9851582 -0.96958166 -1.2442788 -1.7712978 0.68553513 0.5932119 0.44129995 0.65207446 2
3.2521048 9.255318 0.53566575 9.017872 3.4610415 -1.7740543 -0.6434556 -1.0435315 0.41385174 0.9866104 0.17471384 0.43526855 2
7.25638 5.4223337 3.302709 2.6172674 2.725657 -0.6020592 -1.2503666 -0.8732313 0.65346664 0.43346363 0.9490532 0.8239706 2
7.925182 8.510075 4.926268 3.0628788 3.115712 -1.046494 -1.0737524 -0.9954655 0.62455034 0.19322543 0.42087308 0.98124015 2
2.398539 3.725318 7.2173123 6.4997077 2.7117932 -1.2263542 -0.6778176 -0.8076214 0.05452271 0.82205015 0.19720016 0.9261342 2
2.4804683 2.9289918 1.4776185 1.0899868 3.5956538 -0.8102146 -1.8106071 -0.9748321 0.9025104 0.074975304 0.15908417 0.6214315 1
5.362319 4.2903643 6.195201 5.4610147 4.873259 -1.6279867 -1.7221175 -1.523155 0.41414502 0.4400659 0.26872095 0.5471356 2
7.5116115 7.640277 6.296556 6.6705675 4.76307 -1.9799582 -1.7955103 -0.9876015 0.13065633 0.3639066 0.7332395 0.08139662 2
1.049968 5.6267242 6.242321 2.4590452 4.0090375 -1.8446566 -0.52778286 -1.6365979 0.8548486 0.053409103 0.3818717 0.35585663 1
5.297822 1.0460515 7.1105247 7.896764 3.2326086 -1.6319692 -0.9012684 -0.69937086 0.46623665 0.9879885 0.3326548 0.95282817 2
0.51887184 0.58995295 0.85147244 4.5755086 3.547516 -1.4392592 -0.9435845 -1.1646724 0.72671604 0.13415237 0.6467606 0.23975699 1
9.646437 3.6852148 2.9757912 7.5564547 4.712953 -1.6696358 -1.8371166 -1.2062008 0.8140541 0.994186 0.9416419 0.662535 2
3.4278862 4.603009 5.5262537 1.6368525 3.5797653 -0.95082355 -1.0647855 -1.5641563 0.8132063 0.4537817 0.99917114 0.8155364 2
1.6878088 5.1122932 1.8523904 1.8650465 4.0752473 -1.9357173 -0.53072816 -1.6088016 0.33843333 0.5959368 0.91684854 0.22273752 1
6.800164 1.2074497 4.322745 1.7729887 4.632608 -1.1475234 -1.5959972 -1.8890874 0.4847768 0.4422543 0.7353969 0.7622641 1
2.290102 3.0285122 8.071235 6.1699443 3.6245918 -1.1040027 -0.82095134 -1.6996378 0.78559536 0.77019393 0.23428981 0.22506982 1
2.1118827 8.056537 6.9974737 7.8227444 4.108628 -1.6002791 -0.6378305 -1.8705183 0.93063617 0.8005314 0.26998475 0.075745866 2
8.307323 0.8693335 3.6858027 2.6662595 4.5474367 -1.3592521 -1.8173553 -1.3708296 0.58101577 0.15807506 0.52787006 0.37529364 1
2.7275202 8.422759 5.8036895 0.83077776 4.320722 -1.630283 -1.8741207 -0.8163181 0.4801951 0.61576134 0.29965034 0.094082445 1
1.46552 6.818381 5.824895 4.3194575 3.247682 -0.7176925 -1.2972977 -1.2326919 0.17395476 0.85041845 0.7363838 0.34468138 2
5.050888 7.716767 0.6878451 2.6052163 3.2358942 -1.0433424 -0.96496516 -1.2275867 0.4878923 0.9668255 0.63877153 0.60576993 2
5.4618607 6.2603254 7.3831377 7.5129657 3.5217688 -0.77059275 -1.3209139 -1.4302621 0.75539684 0.26482236 0.46097183 0.92110956 2
9.711035 2.909935 8.68739 0.70840144 3.4346266 -1.0787368 -1.1565852 -1.1993045 0.53213316 0.6599028 0.8505559 0.47861573 2
5.7829247 4.7314363 3.7934043 4.189128 4.0934744 -1.6049917 -1.9502269 -0.5382557 0.61617714 0.55392754 0.20702891 0.43178397 2
5.2180004 6.5071335 4.038177 1.2298638 2.8432443 -1.647842 -0.526456 -0.6689464 0.39192793 0.39096674 0.78812575 0.21437825 2
6.0831547 3.5045414 5.428436 4.894774 3.5281959 -0.5192986 -1.2530483 -1.7558489 0.8438499 0.42185104 0.20685114 0.23762889 2
7.7457843 0.6604183 5.039863 5.455107 3.5907533 -1.7689245 -0.69908845 -1.1227404 0.6116342 0.83826923 0.833766 0.43115494 2
5.3326263 6.1080713 6.1923385 2.0194693 2.7102585 -0.53006536 -1.0464143 -1.1337789 0.94061065 0.92142534 0.8817438 0.8113214 2
3.0005593 8.771392 5.124338 5.567846 4.419703 -1.3673731 -1.8867338 -1.1655961 0.6814929 0.38894162 0.90085226 0.7882747 2
3.3671086 0.63899523 9.246045 8.901855 3.4458513 -1.082715 -1.189282 -1.1738544 0.23021412 0.84025997 0.75724775 0.8163541 2
0.73978186 7.358699 8.893052 2.9807932 2.049631 -0.6489572 -0.81385285 -0.586821 0.48274666 0.52043194 0.1880071 0.9207643 1
5.0542026 8.120901 2.4841242 4.2297626 5.2898216 -1.739255 -1.7098123 -1.8407545 0.19243988 0.2602706 0.5809736 0.60889083 1
5.224551 7.0090194 0.540104 3.6327374 4.1924744 -1.7657607 -1.1199304 -1.3067834 0.058730785 0.87939656 0.43829206 0.6989185 2
2.4879165 8.072873 2.7234786 9.392526 2.0387926 -0.5316546 -0.5513489 -0.95578897 0.4221841 0.83764523 0.7234077 0.52911496 2
9.826399 1.0331258 7.4881973 3.2555969 3.863493 -1.3711722 -1.3392372 -1.1530836 0.506385 0.43581134 0.06849561 0.9016601 1
7.7796497 5.678625 8.629045 8.6538105 4.3470483 -1.5982426 -1.049486 -1.6993195 0.55311525 0.27150044 0.61019355 0.17919536 2
9.276486 2.3842552 6.6618185 3.5334113 4.3943615 -1.2942979 -1.2790335 -1.8210301 0.07761499 0.0648685 0.8105038 0.5231763 2
8.22654 6.972866 5.183445 5.8224735 3.1002264 -1.2889771 -1.2312887 -0.5799607 0.3622386 0.94187707 0.08125004 0.94629097 2
2.5459297 7.707533 1.0839007 3.0590127 3.3290982 -0.91093767 -0.913195 -1.5049655 0.10906898 0.9228801 0.8243554 0.4071822 1
0.60177934 0.60223186 9.653109 4.3393416 3.553391 -1.0149181 -1.1096606 -1.4288123 0.5695596 0.0927848 0.8237663 0.2439334 1
5.038036 2.1329908 0.6492772 8.080461 4.5692205 -1.9264858 -1.3495275 -1.2932073 0.3743922 0.80520386 0.66310835 0.5449287 1
